Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
4.1370000000000005,1.911,16,149,-0.375,-0.035,-0.002,0,
6.184000000000001,2.114,16,154,0.25,0.024,0.001,0.038,
8.417000000000002,2.114,16,154,0.25,0.024,0.001,0.038,
10.357000000000001,2.062,16,154,0.25,0.024,0.001,0.038,
12.222000000000001,2.189,16,158,0.75,0.071,0.003,0.038,
14.149000000000001,2.202,16,154,0.25,0.024,0.001,0.038,
16.078,1.9020000000000001,16,155,0.375,0.035,0.002,0.038,
18.029,1.889,16,154,0.25,0.024,0.001,0.038,
19.959,1.907,16,153,0.125,0.012,0.001,0.038,
22.224999999999998,1.9,16,153,0.125,0.012,0.001,0.038,
24.209999999999997,1.8920000000000001,16,153,0.125,0.012,0.001,0.038,
26.075999999999997,1.8840000000000001,16,156,0.5,0.047,0.002,0.038,
27.937999999999995,1.889,16,155,0.375,0.035,0.002,0.038,
29.804999999999996,1.891,16,155,0.375,0.035,0.002,0.038,
31.694999999999997,1.906,16,155,0.375,0.035,0.002,0.038,
33.748,1.853,16,155,0.375,0.035,0.002,0.038,
35.848,1.874,16,156,0.5,0.047,0.002,0.038,
37.946,1.9040000000000001,16,153,0.125,0.012,0.001,0.038,
40.086,2.085,16,152,0.0,0.0,0.0,0.038,
42.291,2.129,16,154,0.25,0.024,0.001,0.038,
44.183,2.045,16,152,0.0,0.0,0.0,0.038,
46.051,2.1359999999999997,16,154,0.25,0.024,0.001,0.038,
47.997,2.182,16,155,0.375,0.035,0.002,0.038,
49.911,1.8920000000000001,16,154,0.25,0.024,0.001,0.038,
51.795,1.857,16,152,0.0,0.0,0.0,0.038,
53.668,1.898,16,152,0.0,0.0,0.0,0.038,
55.548,1.913,16,154,0.25,0.024,0.001,0.038,
57.426,1.907,16,154,0.25,0.024,0.001,0.038,
59.296,1.9189999999999998,16,153,0.125,0.012,0.001,0.038,
61.153,2.209,16,152,0.0,0.0,0.0,0.038,
63.141,1.941,16,152,0.0,0.0,0.0,0.038,
63.241,1.863,16,158,0.75,0.071,0.003,0.038,
63.341,1.887,16,153,0.125,0.012,0.001,0.038,
63.441,1.8840000000000001,16,154,0.25,0.024,0.001,0.038,
63.541000000000004,1.9819999999999998,16,154,0.25,0.024,0.001,0.038,
63.641000000000005,2.065,16,157,0.625,0.059,0.003,0.038,
63.74100000000001,2.07,16,153,0.125,0.012,0.001,0.038,
63.84100000000001,2.074,16,151,-0.125,-0.012,-0.001,0.038,
63.94100000000001,2.284,16,152,0.0,0.0,0.0,0.038,
64.04100000000001,2.029,16,152,0.0,0.0,0.0,0.038,
64.141,1.8840000000000001,16,154,0.25,0.024,0.001,0.038,
64.241,1.953,16,154,0.25,0.024,0.001,0.038,
64.341,1.931,16,156,0.5,0.047,0.002,0.038,
64.44099999999999,1.9040000000000001,16,155,0.375,0.035,0.002,0.038,
64.54099999999998,1.923,16,154,0.25,0.024,0.001,0.038,
64.64099999999998,1.878,16,155,0.375,0.035,0.002,0.038,
64.74099999999997,1.869,16,156,0.5,0.047,0.002,0.038,
64.84099999999997,1.86,16,153,0.125,0.012,0.001,0.038,
64.94099999999996,1.873,16,154,0.25,0.024,0.001,0.038,
65.04099999999995,1.861,16,154,0.25,0.024,0.001,0.038,
65.14099999999995,1.891,16,154,0.25,0.024,0.001,0.038,
65.24099999999994,2.058,16,154,0.25,0.024,0.001,0.038,
65.34099999999994,2.104,16,150,-0.25,-0.024,-0.001,0.038,
65.44099999999993,2.117,16,153,0.125,0.012,0.001,0.009,
65.54099999999993,2.0730000000000004,16,156,0.5,0.047,0.002,0.009,
65.64099999999992,2.108,16,155,0.375,0.035,0.002,0.009,
65.74099999999991,2.148,16,154,0.25,0.024,0.001,0.009,
65.84099999999991,1.916,16,152,0.0,0.0,0.0,0.009,
65.9409999999999,1.899,16,152,0.0,0.0,0.0,0.009,
66.0409999999999,1.9269999999999998,16,152,0.0,0.0,0.0,0.009,
66.14099999999989,1.879,16,153,0.125,0.012,0.001,0.009,
66.24099999999989,1.9189999999999998,16,154,0.25,0.024,0.001,0.009,
66.34099999999988,1.887,16,156,0.5,0.047,0.002,0.009,
66.44099999999987,1.949,16,155,0.375,0.035,0.002,0.009,
66.54099999999987,1.899,16,155,0.375,0.035,0.002,0.009,
66.64099999999986,1.879,16,155,0.375,0.035,0.002,0.009,
66.74099999999986,1.8940000000000001,16,154,0.25,0.024,0.001,0.009,
66.84099999999985,1.984,16,153,0.125,0.012,0.001,0.009,
66.94099999999985,2.142,16,153,0.125,0.012,0.001,0.009,
67.04099999999984,2.061,16,156,0.5,0.047,0.002,0.009,
67.14099999999983,2.0500000000000003,16,154,0.25,0.024,0.001,0.009,
67.24099999999983,2.226,16,152,0.0,0.0,0.0,0.009,
67.34099999999982,1.938,16,153,0.125,0.012,0.001,0.009,
67.44099999999982,1.89,16,155,0.375,0.035,0.002,0.009,
67.54099999999981,1.889,16,157,0.625,0.059,0.003,0.009,
67.6409999999998,1.891,16,156,0.5,0.047,0.002,0.009,
67.7409999999998,1.9449999999999998,16,156,0.5,0.047,0.002,0.009,
