Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
0.046378,0.0028530000000000014,16,116,14.5,1.53,0.07,0.067,
0.04923,0.0028520000000000004,16,114,14.25,1.503,0.068,0.067,
0.052079,0.0028489999999999974,16,114,14.25,1.503,0.068,0.067,
0.054927,0.0028479999999999964,16,113,14.125,1.49,0.068,0.067,
0.057783,0.0028560000000000044,16,113,14.125,1.49,0.068,0.067,
0.060633,0.0028499999999999984,16,117,14.625,1.543,0.07,0.067,
0.06348,0.0028469999999999954,16,113,14.125,1.49,0.068,0.067,
0.066338,0.0028579999999999994,16,117,14.625,1.543,0.07,0.067,
0.069216,0.0028780000000000056,16,114,14.25,1.503,0.068,0.067,
0.072077,0.0028610000000000024,16,113,14.125,1.49,0.068,0.067,
0.074938,0.0028610000000000024,16,110,13.75,1.45,0.066,0.067,
0.077804,0.0028659999999999936,16,115,14.375,1.516,0.069,0.067,
0.003251,0.003251,16,119,14.875,1.569,0.071,0.055,
0.006369,0.0031179999999999997,16,112,14.0,1.477,0.067,0.059,
0.009447,0.003078000000000001,16,115,14.375,1.516,0.069,0.062,
0.012534,0.0030869999999999995,16,115,14.375,1.516,0.069,0.063,
0.015606,0.003072,16,113,14.125,1.49,0.068,0.064,
0.018665,0.003059000000000001,16,115,14.375,1.516,0.069,0.065,
0.021791,0.0031260000000000003,16,117,14.625,1.543,0.07,0.066,
0.024862,0.0030709999999999973,16,114,14.25,1.503,0.068,0.066,
0.027912,0.0030500000000000006,16,117,14.625,1.543,0.07,0.066,
0.03097,0.0030580000000000017,16,114,14.25,1.503,0.068,0.066,
0.034023,0.0030529999999999967,16,114,14.25,1.503,0.068,0.067,
0.037079,0.003056000000000003,16,112,14.0,1.477,0.067,0.067,
0.040131,0.003051999999999999,16,117,14.625,1.543,0.07,0.067,
0.043166,0.003035000000000003,16,114,14.25,1.503,0.068,0.067,
0.04603,0.0028639999999999985,16,115,14.375,1.516,0.069,0.067,
0.048892,0.0028619999999999965,16,114,14.25,1.503,0.068,0.067,
0.051797,0.002905000000000005,16,113,14.125,1.49,0.068,0.067,
0.054662,0.0028649999999999995,16,112,14.0,1.477,0.067,0.067,
0.057523,0.0028609999999999955,16,109,13.625,1.437,0.065,0.067,
0.060381,0.0028579999999999994,16,114,14.25,1.503,0.068,0.067,
0.063244,0.0028629999999999975,16,114,14.25,1.503,0.068,0.067,
0.066101,0.0028569999999999984,16,115,14.375,1.516,0.069,0.067,
0.068957,0.0028560000000000113,16,114,14.25,1.503,0.068,0.067,
0.071819,0.0028619999999999896,16,112,14.0,1.477,0.067,0.067,
0.074679,0.0028600000000000014,16,112,14.0,1.477,0.067,0.067,
0.077538,0.0028590000000000004,16,115,14.375,1.516,0.069,0.067,
0.00327,0.00327,16,115,14.375,1.516,0.069,0.054,
0.006387,0.0031170000000000004,16,115,14.375,1.516,0.069,0.059,
0.009515,0.003127999999999999,16,113,14.125,1.49,0.068,0.061,
0.012593,0.003078000000000001,16,114,14.25,1.503,0.068,0.063,
0.015656,0.0030629999999999998,16,112,14.0,1.477,0.067,0.064,
0.018721,0.0030650000000000018,16,109,13.625,1.437,0.065,0.064,
0.021806,0.0030849999999999975,16,114,14.25,1.503,0.068,0.064,
0.024863,0.0030570000000000007,16,110,13.75,1.45,0.066,0.065,
0.027917,0.003054000000000001,16,117,14.625,1.543,0.07,0.065,
0.030993,0.003075999999999999,16,115,14.375,1.516,0.069,0.066,
0.034058,0.0030649999999999983,16,115,14.375,1.516,0.069,0.066,
0.037113,0.003055000000000002,16,115,14.375,1.516,0.069,0.066,
0.04022,0.0031069999999999987,16,113,14.125,1.49,0.068,0.066,
0.043294,0.0030740000000000003,16,109,13.625,1.437,0.065,0.066,
0.046365,0.0030710000000000043,16,111,13.875,1.464,0.067,0.066,
0.049435,0.0030699999999999963,16,113,14.125,1.49,0.068,0.066,
0.052501,0.0030659999999999993,16,116,14.5,1.53,0.07,0.066,
0.055564,0.0030630000000000032,16,109,13.625,1.437,0.065,0.066,
0.05863,0.0030659999999999993,16,114,14.25,1.503,0.068,0.066,
0.061689,0.0030589999999999992,16,116,14.5,1.53,0.07,0.067,
0.06475,0.0030610000000000012,16,118,14.75,1.556,0.071,0.067,
0.067815,0.0030649999999999983,16,113,14.125,1.49,0.068,0.067,
0.070901,0.0030860000000000054,16,113,14.125,1.49,0.068,0.067,
0.073833,0.00293199999999999,16,112,14.0,1.477,0.067,0.067,
0.076698,0.0028650000000000064,16,111,13.875,1.464,0.067,0.067,
0.079559,0.0028610000000000024,16,112,14.0,1.477,0.067,0.067,
0.002113,0.002113,16,115,14.375,1.516,0.069,0.054,
0.003974,0.0018610000000000002,16,112,14.0,1.477,0.067,0.058,
0.005796,0.0018219999999999998,16,115,14.375,1.516,0.069,0.061,
0.007612,0.001816,16,114,14.25,1.503,0.068,0.063,
0.009428,0.0018160000000000008,16,117,14.625,1.543,0.07,0.064,
0.011242,0.0018139999999999996,16,112,14.0,1.477,0.067,0.064,
0.013068,0.0018259999999999995,16,114,14.25,1.503,0.068,0.065,
0.01489,0.0018220000000000007,16,115,14.375,1.516,0.069,0.065,
0.016701,0.0018110000000000001,16,112,14.0,1.477,0.067,0.066,
0.018515,0.0018139999999999996,16,114,14.25,1.503,0.068,0.066,
0.020328,0.0018129999999999986,16,118,14.75,1.556,0.071,0.066,
0.02217,0.0018419999999999999,16,113,14.125,1.49,0.068,0.066,
0.023986,0.0018160000000000016,16,114,14.25,1.503,0.068,0.067,
0.025797,0.0018110000000000001,16,115,14.375,1.516,0.069,0.067,
0.027661,0.001864000000000001,16,117,14.625,1.543,0.07,0.067,
0.030037,0.0023759999999999996,16,108,13.5,1.424,0.065,0.067,
0.03292,0.0028829999999999967,16,115,14.375,1.516,0.069,0.067,
0.035792,0.0028719999999999996,16,113,14.125,1.49,0.068,0.067,
0.038659,0.0028670000000000015,16,112,14.0,1.477,0.067,0.067,
0.041527,0.0028680000000000025,16,116,14.5,1.53,0.07,0.067,
0.044475,0.0029479999999999992,16,113,14.125,1.49,0.068,0.067,
0.047359,0.0028839999999999977,16,111,13.875,1.464,0.067,0.067,
0.050219,0.0028600000000000014,16,114,14.25,1.503,0.068,0.067,
0.053083,0.0028639999999999985,16,112,14.0,1.477,0.067,0.067,
0.055939,0.0028560000000000044,16,113,14.125,1.49,0.068,0.067,
0.058798,0.0028590000000000004,16,110,13.75,1.45,0.066,0.067,
0.06166,0.0028619999999999965,16,114,14.25,1.503,0.068,0.067,
0.064517,0.0028570000000000054,16,116,14.5,1.53,0.07,0.067,
0.067373,0.0028559999999999974,16,115,14.375,1.516,0.069,0.067,
0.070223,0.0028499999999999914,16,115,14.375,1.516,0.069,0.067,
0.073084,0.0028610000000000024,16,110,13.75,1.45,0.066,0.067,
0.07594,0.0028559999999999974,16,113,14.125,1.49,0.068,0.067,
0.078795,0.0028550000000000103,16,108,13.5,1.424,0.065,0.067,
0.001928,0.001928,16,112,14.0,1.477,0.067,0.052,
0.00378,0.001852,16,116,14.5,1.53,0.07,0.059,
0.005618,0.0018379999999999998,16,114,14.25,1.503,0.068,0.061,
0.007446,0.0018280000000000006,16,117,14.625,1.543,0.07,0.063,
0.009265,0.0018190000000000003,16,112,14.0,1.477,0.067,0.064,
0.011082,0.0018169999999999992,16,111,13.875,1.464,0.067,0.064,
0.012897,0.0018150000000000006,16,112,14.0,1.477,0.067,0.065,
0.014716,0.0018189999999999994,16,115,14.375,1.516,0.069,0.065,
0.016536,0.0018199999999999987,16,109,13.625,1.437,0.065,0.065,
0.01835,0.0018140000000000031,16,114,14.25,1.503,0.068,0.065,
0.020164,0.0018139999999999996,16,114,14.25,1.503,0.068,0.066,
0.021978,0.0018139999999999996,16,115,14.375,1.516,0.069,0.066,
0.02379,0.0018119999999999976,16,116,14.5,1.53,0.07,0.066,
0.025608,0.0018180000000000002,16,115,14.375,1.516,0.069,0.066,
0.027423,0.0018150000000000006,16,113,14.125,1.49,0.068,0.066,
0.029234,0.0018110000000000001,16,116,14.5,1.53,0.07,0.067,
0.031045,0.0018110000000000001,16,118,14.75,1.556,0.071,0.067,
0.032858,0.0018129999999999986,16,116,14.5,1.53,0.07,0.067,
0.034675,0.0018169999999999992,16,118,14.75,1.556,0.071,0.067,
0.036502,0.0018270000000000022,16,116,14.5,1.53,0.07,0.067,
0.038324,0.0018219999999999972,16,114,14.25,1.503,0.068,0.067,
0.040168,0.0018440000000000054,16,115,14.375,1.516,0.069,0.067,
0.042082,0.001913999999999999,16,113,14.125,1.49,0.068,0.067,
0.044081,0.0019990000000000008,16,114,14.25,1.503,0.068,0.067,
0.046025,0.0019440000000000013,16,116,14.5,1.53,0.07,0.068,
0.048,0.0019749999999999976,16,113,14.125,1.49,0.068,0.068,
0.050018,0.002017999999999999,16,114,14.25,1.503,0.068,0.068,
0.052022,0.002003999999999999,16,118,14.75,1.556,0.071,0.068,
0.054054,0.002031999999999999,16,114,14.25,1.503,0.068,0.068,
0.056079,0.002024999999999999,16,114,14.25,1.503,0.068,0.068,
0.057946,0.0018670000000000006,16,115,14.375,1.516,0.069,0.068,
0.059768,0.0018220000000000042,16,117,14.625,1.543,0.07,0.068,
0.061583,0.0018149999999999972,16,114,14.25,1.503,0.068,0.068,
0.063403,0.0018200000000000022,16,112,14.0,1.477,0.067,0.068,
0.065227,0.0018239999999999923,16,117,14.625,1.543,0.07,0.068,
0.067048,0.0018210000000000032,16,114,14.25,1.503,0.068,0.068,
0.068861,0.001813000000000009,16,115,14.375,1.516,0.069,0.068,
0.070675,0.0018139999999999962,16,115,14.375,1.516,0.069,0.068,
0.072486,0.0018109999999999932,16,114,14.25,1.503,0.068,0.068,
0.0743,0.00181400000000001,16,113,14.125,1.49,0.068,0.068,
0.076194,0.001893999999999993,16,113,14.125,1.49,0.068,0.068,
0.078235,0.002041000000000001,16,110,13.75,1.45,0.066,0.068,
0.003474,0.003474,16,117,14.625,1.543,0.07,0.054,
0.007184,0.00371,16,116,14.5,1.53,0.07,0.06,
0.010575,0.003390999999999999,16,114,14.25,1.503,0.068,0.062,
0.013822,0.003247,16,115,14.375,1.516,0.069,0.064,
0.017318,0.003496000000000001,16,110,13.75,1.45,0.066,0.064,
0.02085,0.0035320000000000004,16,112,14.0,1.477,0.067,0.064,
0.02404,0.0031899999999999984,16,115,14.375,1.516,0.069,0.065,
0.027154,0.003114000000000002,16,115,14.375,1.516,0.069,0.065,
0.030317,0.003162999999999999,16,114,14.25,1.503,0.068,0.066,
0.033834,0.0035170000000000028,16,113,14.125,1.49,0.068,0.066,
0.037391,0.0035569999999999977,16,115,14.375,1.516,0.069,0.066,
0.040572,0.0031809999999999963,16,115,14.375,1.516,0.069,0.066,
0.043546,0.0029740000000000044,16,115,14.375,1.516,0.069,0.067,
0.046538,0.0029920000000000016,16,115,14.375,1.516,0.069,0.067,
0.049806,0.003268,16,113,14.125,1.49,0.068,0.067,
0.053013,0.0032069999999999946,16,116,14.5,1.53,0.07,0.067,
0.055972,0.0029590000000000033,16,113,14.125,1.49,0.068,0.067,
0.058867,0.0028950000000000017,16,112,14.0,1.477,0.067,0.067,
0.061723,0.0028559999999999974,16,113,14.125,1.49,0.068,0.067,
0.064759,0.003035999999999997,16,115,14.375,1.516,0.069,0.067,
0.067888,0.0031290000000000068,16,113,14.125,1.49,0.068,0.067,
0.070955,0.0030670000000000003,16,115,14.375,1.516,0.069,0.067,
0.073919,0.0029639999999999944,16,115,14.375,1.516,0.069,0.067,
0.076985,0.0030659999999999993,16,112,14.0,1.477,0.067,0.067,
0.003269,0.003269,16,116,14.5,1.53,0.07,0.054,
0.006402,0.0031329999999999995,16,114,14.25,1.503,0.068,0.059,
0.009501,0.003099000000000001,16,116,14.5,1.53,0.07,0.062,
0.01261,0.003108999999999999,16,119,14.875,1.569,0.071,0.064,
0.015685,0.0030750000000000013,16,115,14.375,1.516,0.069,0.065,
0.018767,0.003081999999999998,16,114,14.25,1.503,0.068,0.065,
0.022677,0.00391,16,110,13.75,1.45,0.066,0.065,
0.025784,0.003107000000000002,16,114,14.25,1.503,0.068,0.066,
0.028865,0.003080999999999997,16,116,14.5,1.53,0.07,0.066,
0.031931,0.0030660000000000028,16,115,14.375,1.516,0.069,0.066,
0.034989,0.0030579999999999982,16,112,14.0,1.477,0.067,0.066,
0.038078,0.0030890000000000015,16,117,14.625,1.543,0.07,0.067,
0.041264,0.0031860000000000013,16,114,14.25,1.503,0.068,0.067,
0.044378,0.0031139999999999987,16,114,14.25,1.503,0.068,0.067,
0.047286,0.002908000000000001,16,111,13.875,1.464,0.067,0.067,
0.050169,0.0028829999999999967,16,114,14.25,1.503,0.068,0.067,
0.053035,0.0028660000000000005,16,115,14.375,1.516,0.069,0.067,
0.055906,0.0028709999999999986,16,113,14.125,1.49,0.068,0.067,
0.058767,0.0028610000000000024,16,113,14.125,1.49,0.068,0.067,
0.061629,0.0028620000000000034,16,113,14.125,1.49,0.068,0.067,
0.06449,0.0028610000000000024,16,114,14.25,1.503,0.068,0.067,
0.067359,0.0028689999999999966,16,110,13.75,1.45,0.066,0.067,
0.070219,0.0028600000000000014,16,115,14.375,1.516,0.069,0.067,
0.073076,0.0028569999999999984,16,114,14.25,1.503,0.068,0.067,
0.075938,0.0028620000000000034,16,112,14.0,1.477,0.067,0.067,
0.0788,0.0028619999999999896,16,115,14.375,1.516,0.069,0.067,
0.003095,0.003095,16,116,14.5,1.53,0.07,0.054,
0.006026,0.002931,16,114,14.25,1.503,0.068,0.059,
0.00895,0.0029239999999999995,16,113,14.125,1.49,0.068,0.061,
0.01182,0.002870000000000001,16,114,14.25,1.503,0.068,0.063,
0.014677,0.002857,16,118,14.75,1.556,0.071,0.064,
0.017782,0.0031049999999999984,16,110,13.75,1.45,0.066,0.064,
0.020822,0.003040000000000001,16,112,14.0,1.477,0.067,0.065,
0.023826,0.0030039999999999997,16,112,14.0,1.477,0.067,0.065,
0.026894,0.0030680000000000013,16,115,14.375,1.516,0.069,0.065,
0.029989,0.003094999999999997,16,115,14.375,1.516,0.069,0.066,
0.033248,0.0032590000000000015,16,110,13.75,1.45,0.066,0.066,
0.036448,0.0032000000000000015,16,115,14.375,1.516,0.069,0.066,
0.039528,0.0030799999999999994,16,115,14.375,1.516,0.069,0.066,
0.042604,0.0030760000000000023,16,113,14.125,1.49,0.068,0.066,
0.045679,0.0030749999999999944,16,113,14.125,1.49,0.068,0.066,
0.048989,0.0033100000000000004,16,113,14.125,1.49,0.068,0.067,
0.052218,0.0032290000000000027,16,116,14.5,1.53,0.07,0.067,
0.055301,0.0030830000000000024,16,112,14.0,1.477,0.067,0.067,
0.058379,0.0030779999999999974,16,115,14.375,1.516,0.069,0.067,
0.061449,0.0030699999999999963,16,116,14.5,1.53,0.07,0.067,
0.064646,0.0031969999999999985,16,117,14.625,1.543,0.07,0.067,
0.067888,0.0032420000000000088,16,114,14.25,1.503,0.068,0.067,
0.070975,0.0030869999999999925,16,115,14.375,1.516,0.069,0.067,
0.074048,0.0030730000000000063,16,117,14.625,1.543,0.07,0.067,
0.077122,0.0030739999999999934,16,115,14.375,1.516,0.069,0.067,
0.003275,0.003275,16,114,14.25,1.503,0.068,0.053,
0.006579,0.0033039999999999996,16,114,14.25,1.503,0.068,0.059,
0.009971,0.003392000000000001,16,116,14.5,1.53,0.07,0.062,
0.013174,0.0032029999999999993,16,115,14.375,1.516,0.069,0.063,
0.016342,0.003167999999999999,16,113,14.125,1.49,0.068,0.064,
0.019586,0.0032440000000000004,16,116,14.5,1.53,0.07,0.065,
0.022805,0.0032189999999999996,16,115,14.375,1.516,0.069,0.065,
0.026175,0.0033700000000000015,16,112,14.0,1.477,0.067,0.065,
0.029524,0.0033490000000000013,16,114,14.25,1.503,0.068,0.066,
0.033602,0.004077999999999998,16,114,14.25,1.503,0.068,0.066,
0.038011,0.004409000000000003,16,115,14.375,1.516,0.069,0.066,
0.041824,0.003812999999999997,16,110,13.75,1.45,0.066,0.066,
0.045304,0.003479999999999997,16,113,14.125,1.49,0.068,0.066,
0.048784,0.003480000000000004,16,116,14.5,1.53,0.07,0.067,
0.052175,0.003390999999999998,16,117,14.625,1.543,0.07,0.067,
0.055457,0.003282,16,116,14.5,1.53,0.07,0.067,
0.058672,0.0032150000000000026,16,115,14.375,1.516,0.069,0.067,
0.061916,0.003243999999999997,16,115,14.375,1.516,0.069,0.067,
0.06471,0.002794000000000005,16,114,14.25,1.503,0.068,0.067,
0.067308,0.002598000000000003,16,113,14.125,1.49,0.068,0.067,
0.070135,0.002826999999999996,16,115,14.375,1.516,0.069,0.067,
0.072845,0.00270999999999999,16,114,14.25,1.503,0.068,0.067,
0.07559,0.0027450000000000113,16,113,14.125,1.49,0.068,0.067,
0.078291,0.002700999999999995,16,113,14.125,1.49,0.068,0.067,
0.003286,0.003286,16,120,15.0,1.582,0.072,0.056,
0.006415,0.003129,16,115,14.375,1.516,0.069,0.06,
0.009496,0.0030809999999999995,16,116,14.5,1.53,0.07,0.063,
0.012649,0.0031530000000000013,16,112,14.0,1.477,0.067,0.064,
0.015891,0.0032419999999999984,16,116,14.5,1.53,0.07,0.065,
0.019042,0.003151000000000001,16,115,14.375,1.516,0.069,0.065,
0.022127,0.003085000000000001,16,116,14.5,1.53,0.07,0.066,
0.025196,0.003068999999999999,16,117,14.625,1.543,0.07,0.066,
0.028266,0.00307,16,114,14.25,1.503,0.068,0.067,
0.031349,0.0030830000000000024,16,119,14.875,1.569,0.071,0.067,
0.034428,0.0030789999999999984,16,116,14.5,1.53,0.07,0.067,
0.037487,0.0030589999999999992,16,114,14.25,1.503,0.068,0.067,
0.040548,0.0030610000000000012,16,112,14.0,1.477,0.067,0.067,
0.043625,0.0030769999999999964,16,113,14.125,1.49,0.068,0.067,
0.046825,0.0032000000000000015,16,114,14.25,1.503,0.068,0.067,
0.049831,0.0030060000000000017,16,115,14.375,1.516,0.069,0.067,
0.052717,0.0028859999999999997,16,112,14.0,1.477,0.067,0.067,
0.055582,0.0028649999999999995,16,113,14.125,1.49,0.068,0.067,
0.058444,0.0028620000000000034,16,112,14.0,1.477,0.067,0.067,
0.061311,0.0028669999999999946,16,111,13.875,1.464,0.067,0.067,
0.064178,0.0028670000000000015,16,116,14.5,1.53,0.07,0.067,
0.067042,0.0028640000000000054,16,114,14.25,1.503,0.068,0.068,
0.069925,0.0028829999999999967,16,112,14.0,1.477,0.067,0.068,
0.072789,0.0028640000000000054,16,112,14.0,1.477,0.067,0.068,
0.075651,0.0028619999999999896,16,113,14.125,1.49,0.068,0.068,
0.078518,0.0028670000000000084,16,110,13.75,1.45,0.066,0.067,
0.001929,0.001929,16,113,14.125,1.49,0.068,0.053,
0.003777,0.001848,16,115,14.375,1.516,0.069,0.059,
0.0056,0.001823,16,114,14.25,1.503,0.068,0.061,
0.009632,0.004032,16,112,14.0,1.477,0.067,0.062,
0.011545,0.0019129999999999998,16,114,14.25,1.503,0.068,0.063,
0.013368,0.001823,16,112,14.0,1.477,0.067,0.064,
0.015187,0.0018190000000000012,16,115,14.375,1.516,0.069,0.065,
0.017018,0.0018309999999999976,16,116,14.5,1.53,0.07,0.065,
0.018847,0.0018290000000000008,16,113,14.125,1.49,0.068,0.065,
0.020662,0.0018150000000000006,16,116,14.5,1.53,0.07,0.066,
0.022476,0.0018139999999999996,16,115,14.375,1.516,0.069,0.066,
0.024291,0.0018150000000000006,16,114,14.25,1.503,0.068,0.066,
0.026103,0.0018120000000000011,16,113,14.125,1.49,0.068,0.066,
0.027932,0.0018289999999999973,16,116,14.5,1.53,0.07,0.067,
0.029758,0.0018260000000000012,16,113,14.125,1.49,0.068,0.067,
0.031573,0.0018149999999999972,16,114,14.25,1.503,0.068,0.067,
0.033386,0.0018130000000000021,16,113,14.125,1.49,0.068,0.067,
0.035198,0.0018120000000000011,16,115,14.375,1.516,0.069,0.067,
0.037013,0.0018149999999999972,16,115,14.375,1.516,0.069,0.067,
0.038829,0.0018160000000000051,16,112,14.0,1.477,0.067,0.067,
0.040641,0.0018119999999999942,16,113,14.125,1.49,0.068,0.067,
0.042452,0.0018110000000000001,16,122,15.25,1.609,0.073,0.067,
0.044264,0.0018120000000000011,16,115,14.375,1.516,0.069,0.067,
0.046075,0.0018110000000000001,16,111,13.875,1.464,0.067,0.067,
0.047892,0.0018169999999999992,16,110,13.75,1.45,0.066,0.067,
0.049706,0.0018140000000000031,16,115,14.375,1.516,0.069,0.067,
0.051516,0.0018099999999999991,16,113,14.125,1.49,0.068,0.067,
0.053325,0.0018089999999999981,16,114,14.25,1.503,0.068,0.067,
0.055135,0.001810000000000006,16,113,14.125,1.49,0.068,0.067,
0.05695,0.0018149999999999972,16,112,14.0,1.477,0.067,0.067,
0.058771,0.0018209999999999962,16,112,14.0,1.477,0.067,0.067,
0.060587,0.0018160000000000051,16,110,13.75,1.45,0.066,0.067,
0.062402,0.0018149999999999972,16,111,13.875,1.464,0.067,0.067,
0.064219,0.0018169999999999992,16,111,13.875,1.464,0.067,0.067,
0.066034,0.0018149999999999972,16,115,14.375,1.516,0.069,0.067,
0.067868,0.0018340000000000023,16,113,14.125,1.49,0.068,0.067,
0.06969,0.0018220000000000042,16,114,14.25,1.503,0.068,0.067,
0.071507,0.0018169999999999992,16,113,14.125,1.49,0.068,0.067,
0.073321,0.0018139999999999962,16,114,14.25,1.503,0.068,0.067,
0.075136,0.0018149999999999972,16,114,14.25,1.503,0.068,0.067,
0.076953,0.0018169999999999992,16,113,14.125,1.49,0.068,0.067,
0.078767,0.00181400000000001,16,114,14.25,1.503,0.068,0.067,
