Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
4.131,2.379,2,1806,1787.0,168.347,0.765,0,
6.098000000000001,2.1510000000000002,2,690,671.0,63.212,0.287,0,
8.209000000000001,2.2079999999999997,2,-667,-686.0,-64.626,-0.294,0,
10.268,2.441,2,-1193,-1212.0,-114.178,-0.519,0,
12.305000000000001,2.3939999999999997,2,-1191,-1210.0,-113.99,-0.518,0,
14.263000000000002,2.3379999999999996,2,-1032,-1051.0,-99.011,-0.45,0,
16.180000000000003,2.312,2,359,340.0,32.03,0.146,1.643,
18.219000000000005,2.179,2,1578,1559.0,146.868,0.668,1.643,
20.638000000000005,2.065,2,1843,1824.0,171.832,0.781,1.643,
22.997000000000007,1.9940000000000002,2,1675,1656.0,156.006,0.709,1.643,
25.363000000000007,6.295,2,670,651.0,61.328,0.279,1.643,
27.605000000000008,2.1940000000000004,2,-1191,-1210.0,-113.99,-0.518,1.643,
29.80700000000001,2.218,2,-1195,-1214.0,-114.366,-0.52,1.643,
31.91100000000001,2.2169999999999996,2,-213,-232.0,-21.856,-0.099,1.643,
33.86900000000001,1.981,2,1108,1089.0,102.591,0.466,1.397,
35.77100000000001,1.9689999999999999,2,1829,1810.0,170.513,0.775,1.397,
37.857000000000006,2.063,2,1836,1817.0,171.173,0.778,1.397,
39.940000000000005,1.9949999999999999,2,1266,1247.0,117.475,0.534,1.397,
41.88100000000001,2.005,2,166,147.0,13.848,0.063,1.397,
43.824000000000005,1.977,2,-1062,-1081.0,-101.837,-0.463,1.397,
45.73800000000001,1.9400000000000002,2,-1191,-1210.0,-113.99,-0.518,1.397,
47.64900000000001,2.227,2,-1190,-1209.0,-113.895,-0.518,1.397,
49.595000000000006,1.967,2,-1145,-1164.0,-109.656,-0.498,1.397,
51.651,1.938,2,-62,-81.0,-7.631,-0.035,1.397,
53.755,4.458,2,1106,1087.0,102.402,0.465,1.272,
55.863,2.1229999999999998,2,1830,1811.0,170.608,0.775,1.272,
58.106,2.133,2,941,922.0,86.858,0.395,1.272,
60.341,2.1519999999999997,2,-344,-363.0,-34.197,-0.155,1.272,
60.441,2.195,2,-1194,-1213.0,-114.272,-0.519,1.272,
60.541000000000004,2.1310000000000002,2,-1191,-1210.0,-113.99,-0.518,1.272,
60.641000000000005,2.023,2,-1193,-1212.0,-114.178,-0.519,1.272,
60.74100000000001,2.2430000000000003,2,-578,-597.0,-56.241,-0.256,1.272,
60.84100000000001,2.195,2,904,885.0,83.373,0.379,1.204,
60.94100000000001,2.233,2,1793,1774.0,167.122,0.76,1.204,
61.04100000000001,2.064,2,1833,1814.0,170.89,0.777,1.204,
61.14100000000001,1.97,2,1301,1282.0,120.772,0.549,1.204,
61.241000000000014,2.023,2,213,194.0,18.276,0.083,1.204,
61.341000000000015,1.9729999999999999,2,-1029,-1048.0,-98.728,-0.449,1.204,
61.44100000000002,1.934,2,-1191,-1210.0,-113.99,-0.518,1.204,
61.54100000000002,2.049,2,-1191,-1210.0,-113.99,-0.518,1.204,
61.64100000000002,2.111,2,-1191,-1210.0,-113.99,-0.518,1.204,
61.74100000000002,2.104,2,-95,-114.0,-10.74,-0.049,1.204,
61.84100000000002,2.121,2,1162,1143.0,107.678,0.489,1.17,
61.941000000000024,2.129,2,1833,1814.0,170.89,0.777,1.17,
62.041000000000025,2.19,2,1825,1806.0,170.137,0.773,1.17,
62.14100000000003,1.9919999999999998,2,985,966.0,91.003,0.414,1.17,
62.24100000000003,1.9589999999999999,2,-164,-183.0,-17.24,-0.078,1.17,
62.34100000000003,1.9880000000000002,2,-1193,-1212.0,-114.178,-0.519,1.17,
62.44100000000003,1.9819999999999998,2,-1190,-1209.0,-113.895,-0.518,1.17,
62.54100000000003,1.96,2,-1191,-1210.0,-113.99,-0.518,1.17,
62.641000000000034,1.9580000000000002,2,-1033,-1052.0,-99.105,-0.45,1.17,
62.741000000000035,1.966,2,94,75.0,7.065,0.032,1.147,
62.84100000000004,1.943,2,1253,1234.0,116.251,0.528,1.147,
