Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
4.156,2.094,2,-911,-930.0,-87.612,-0.398,0,
6.153,1.9369999999999998,2,1531,1512.0,142.44,0.647,3.548,
8.237,1.9020000000000001,2,1824,1805.0,170.042,0.773,3.548,
10.302,2.036,2,1817,1798.0,169.383,0.77,3.548,
12.638,2.011,2,1821,1802.0,169.76,0.772,3.548,
14.612,1.9829999999999999,2,1145,1126.0,106.076,0.482,3.548,
16.528,2.009,2,-1135,-1154.0,-108.714,-0.494,3.548,
18.548,1.964,2,-1178,-1197.0,-112.765,-0.513,3.548,
20.799999999999997,1.9189999999999998,2,-1174,-1193.0,-112.388,-0.511,3.548,
23.029999999999998,1.89,2,-1178,-1197.0,-112.765,-0.513,3.548,
25.528999999999996,1.909,2,-1186,-1205.0,-113.519,-0.516,3.548,
27.772,1.934,2,937,918.0,86.481,0.393,1.993,
29.950999999999997,2.026,2,1820,1801.0,169.666,0.771,1.993,
32.07899999999999,2.088,2,1819,1800.0,169.571,0.771,1.993,
34.019999999999996,2.0860000000000003,2,1827,1808.0,170.325,0.774,1.993,
35.937999999999995,2.088,2,1356,1337.0,125.954,0.573,1.993,
37.986,2.296,2,-1081,-1100.0,-103.627,-0.471,1.993,
40.044999999999995,2.184,2,-1177,-1196.0,-112.671,-0.512,1.993,
42.00299999999999,1.9620000000000002,2,-1175,-1194.0,-112.482,-0.511,1.993,
43.99199999999999,1.915,2,-1181,-1200.0,-113.048,-0.514,1.993,
45.96699999999999,2.16,2,-894,-913.0,-86.01,-0.391,1.993,
47.87799999999999,2.506,2,1776,1757.0,165.52,0.752,1.707,
49.77499999999999,2.045,2,1833,1814.0,170.89,0.777,1.707,
51.78199999999999,1.966,2,1834,1815.0,170.984,0.777,1.707,
53.89999999999999,2.0170000000000003,2,1837,1818.0,171.267,0.778,1.707,
56.001999999999995,2.1020000000000003,2,-15,-34.0,-3.203,-0.015,1.707,
58.12,1.9369999999999998,2,-1185,-1204.0,-113.424,-0.516,1.707,
60.208999999999996,1.9,2,-1175,-1194.0,-112.482,-0.511,1.707,
60.309,2.034,2,-1175,-1194.0,-112.482,-0.511,1.707,
60.409,2.098,2,-1186,-1205.0,-113.519,-0.516,1.707,
60.509,2.078,2,56,37.0,3.486,0.016,1.566,
60.609,2.048,2,1837,1818.0,171.267,0.778,1.566,
60.709,2.296,2,1831,1812.0,170.702,0.776,1.566,
60.809000000000005,1.996,2,1836,1817.0,171.173,0.778,1.566,
60.909000000000006,1.929,2,1788,1769.0,166.651,0.758,1.566,
61.00900000000001,1.977,2,-345,-364.0,-34.291,-0.156,1.566,
61.10900000000001,2.127,2,-1182,-1201.0,-113.142,-0.514,1.566,
61.20900000000001,1.961,2,-1175,-1194.0,-112.482,-0.511,1.566,
61.30900000000001,1.957,2,-1176,-1195.0,-112.577,-0.512,1.566,
61.40900000000001,1.977,2,-1189,-1208.0,-113.801,-0.517,1.566,
61.509000000000015,1.9849999999999999,2,437,418.0,39.378,0.179,1.484,
61.609000000000016,1.907,2,1845,1826.0,172.021,0.782,1.484,
61.70900000000002,1.889,2,1840,1821.0,171.55,0.78,1.484,
61.80900000000002,1.931,2,1838,1819.0,171.361,0.779,1.484,
61.90900000000002,1.96,2,1848,1829.0,172.303,0.783,1.484,
62.00900000000002,2.092,2,66,47.0,4.428,0.02,1.484,
62.10900000000002,2.091,2,-1185,-1204.0,-113.424,-0.516,1.484,
62.209000000000024,2.094,2,-1175,-1194.0,-112.482,-0.511,1.484,
62.309000000000026,2.092,2,-1176,-1195.0,-112.577,-0.512,1.484,
62.40900000000003,2.145,2,-1189,-1208.0,-113.801,-0.517,1.484,
62.50900000000003,1.9729999999999999,2,637,618.0,58.22,0.265,1.433,
62.60900000000003,1.921,2,1838,1819.0,171.361,0.779,1.433,
62.70900000000003,1.9400000000000002,2,1837,1818.0,171.267,0.778,1.433,
62.80900000000003,1.9580000000000002,2,1832,1813.0,170.796,0.776,1.433,
62.909000000000034,1.952,2,1836,1817.0,171.173,0.778,1.433,
63.009000000000036,1.975,2,-171,-190.0,-17.899,-0.081,1.433,
63.10900000000004,1.936,2,-1184,-1203.0,-113.33,-0.515,1.433,
63.20900000000004,1.923,2,-1175,-1194.0,-112.482,-0.511,1.433,
63.30900000000004,1.897,2,-1175,-1194.0,-112.482,-0.511,1.433,
63.40900000000004,1.9040000000000001,2,-1185,-1204.0,-113.424,-0.516,1.433,
63.50900000000004,1.9040000000000001,2,-258,-277.0,-26.095,-0.119,1.433,
63.609000000000044,2.02,2,1826,1807.0,170.231,0.774,1.398,
63.709000000000046,2.081,2,1832,1813.0,170.796,0.776,1.398,
63.80900000000005,2.074,2,1832,1813.0,170.796,0.776,1.398,
63.90900000000005,2.041,2,1836,1817.0,171.173,0.778,1.398,
64.00900000000004,2.3890000000000002,2,133,114.0,10.74,0.049,1.398,
64.10900000000004,2.057,2,-1182,-1201.0,-113.142,-0.514,1.398,
64.20900000000003,1.9269999999999998,2,-1175,-1194.0,-112.482,-0.511,1.398,
64.30900000000003,1.9220000000000002,2,-1176,-1195.0,-112.577,-0.512,1.398,
64.40900000000002,2.016,2,-1188,-1207.0,-113.707,-0.517,1.398,
64.50900000000001,1.9989999999999999,2,291,272.0,25.624,0.116,1.368,
64.60900000000001,1.9620000000000002,2,1823,1804.0,169.948,0.772,1.368,
64.709,1.938,2,1821,1802.0,169.76,0.772,1.368,
64.809,1.9300000000000002,2,1820,1801.0,169.666,0.771,1.368,
64.90899999999999,1.9,2,1834,1815.0,170.984,0.777,1.368,
65.00899999999999,1.907,2,205,186.0,17.522,0.08,1.368,
65.10899999999998,1.893,2,-1187,-1206.0,-113.613,-0.516,1.368,
65.20899999999997,1.929,2,-1176,-1195.0,-112.577,-0.512,1.368,
65.30899999999997,2.079,2,-1174,-1193.0,-112.388,-0.511,1.368,
65.40899999999996,2.1,2,-1184,-1203.0,-113.33,-0.515,1.368,
65.50899999999996,2.088,2,-184,-203.0,-19.124,-0.087,1.368,
65.60899999999995,2.095,2,1825,1806.0,170.137,0.773,1.348,
65.70899999999995,2.141,2,1816,1797.0,169.289,0.769,1.348,
65.80899999999994,1.9620000000000002,2,1823,1804.0,169.948,0.772,1.348,
65.90899999999993,1.9200000000000002,2,1826,1807.0,170.231,0.774,1.348,
66.00899999999993,1.9580000000000002,2,97,78.0,7.348,0.033,1.348,
66.10899999999992,1.9829999999999999,2,-1186,-1205.0,-113.519,-0.516,1.348,
66.20899999999992,1.953,2,-1175,-1194.0,-112.482,-0.511,1.348,
66.30899999999991,1.9480000000000002,2,-1174,-1193.0,-112.388,-0.511,1.348,
66.4089999999999,1.936,2,-1184,-1203.0,-113.33,-0.515,1.348,
66.5089999999999,1.9589999999999999,2,-300,-319.0,-30.052,-0.137,1.348,
66.6089999999999,1.9040000000000001,2,1827,1808.0,170.325,0.774,1.331,
66.70899999999989,1.8940000000000001,2,1831,1812.0,170.702,0.776,1.331,
66.80899999999988,1.928,2,1830,1811.0,170.608,0.775,1.331,
66.90899999999988,2.039,2,1819,1800.0,169.571,0.771,1.331,
67.00899999999987,2.098,2,700,681.0,64.154,0.292,1.331,
67.10899999999987,2.072,2,-1189,-1208.0,-113.801,-0.517,1.331,
67.20899999999986,2.0660000000000003,2,-1176,-1195.0,-112.577,-0.512,1.331,
67.30899999999986,2.216,2,-1174,-1193.0,-112.388,-0.511,1.331,
67.40899999999985,2.011,2,-1185,-1204.0,-113.424,-0.516,1.331,
67.50899999999984,1.939,2,-126,-145.0,-13.66,-0.062,1.331,
67.60899999999984,1.928,2,1842,1823.0,171.738,0.781,1.318,
67.70899999999983,1.9620000000000002,2,1834,1815.0,170.984,0.777,1.318,
67.80899999999983,1.939,2,1833,1814.0,170.89,0.777,1.318,
67.90899999999982,1.986,2,1836,1817.0,171.173,0.778,1.318,
68.00899999999982,2.068,2,434,415.0,39.096,0.178,1.318,
68.10899999999981,1.9729999999999999,2,-1187,-1206.0,-113.613,-0.516,1.318,
68.2089999999998,1.935,2,-1175,-1194.0,-112.482,-0.511,1.318,
68.3089999999998,1.896,2,-1174,-1193.0,-112.388,-0.511,1.318,
68.40899999999979,1.91,2,-1181,-1200.0,-113.048,-0.514,1.318,
68.50899999999979,1.9789999999999999,2,-775,-794.0,-74.8,-0.34,1.318,
68.60899999999978,2.092,2,1688,1669.0,157.23,0.715,1.307,
68.70899999999978,2.098,2,1823,1804.0,169.948,0.772,1.307,
68.80899999999977,2.095,2,1826,1807.0,170.231,0.774,1.307,
68.90899999999976,2.085,2,1830,1811.0,170.608,0.775,1.307,
69.00899999999976,2.149,2,390,371.0,34.951,0.159,1.307,
69.10899999999975,2.096,2,-1186,-1205.0,-113.519,-0.516,1.307,
69.20899999999975,1.9469999999999998,2,-1175,-1194.0,-112.482,-0.511,1.307,
69.30899999999974,2.019,2,-1174,-1193.0,-112.388,-0.511,1.307,
69.40899999999974,2.353,2,-1186,-1205.0,-113.519,-0.516,1.307,
69.50899999999973,2.1710000000000003,2,409,390.0,36.74,0.167,1.295,
69.60899999999972,2.254,2,1829,1810.0,170.513,0.775,1.295,
69.70899999999972,1.9989999999999999,2,1826,1807.0,170.231,0.774,1.295,
