Date_time,Time Step,Gain,Rdg03,Rdg13,Rdg23,ac03,ac13,AC23,
0.009000000000000001,-376.54799999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.891,1.8820000000000001,1,0.0,0.0,-0.172,0.0,0.0,0.172,
3.822,1.931,1,0.0,0.0,-0.172,0.0,0.0,0.172,
5.808,1.9859999999999998,1,0.0,0.0,-0.172,0.0,0.0,0.172,
7.771,1.963,1,0.0,0.0,-0.172,0.0,0.0,0.172,
9.695,1.9240000000000004,1,0.0,0.0,-0.172,0.0,0.0,0.172,
11.538,1.843,1,0.0,0.0,-0.172,0.0,0.0,0.172,
13.360999999999999,1.8229999999999986,1,0.0,0.0,-0.172,0.0,0.0,0.172,
15.334999999999999,1.9740000000000002,1,0.0,0.0,-0.172,0.0,0.0,0.172,
17.507,2.1720000000000024,1,0.0,0.0,-0.172,0.0,0.0,0.172,
19.609,2.1020000000000003,1,0.0,0.0,-0.172,0.0,0.0,0.172,
21.801000000000002,2.192,1,0.0,0.0,-0.172,0.0,0.0,0.172,
23.983999999999998,2.1829999999999963,1,0.0,0.0,-0.172,0.0,0.0,0.172,
26.041,2.057000000000002,1,0.0,0.0,-0.172,0.0,0.0,0.172,
28.026,1.9849999999999994,1,0.0,0.0,-0.172,0.0,0.0,0.172,
29.985999999999997,1.9599999999999973,1,0.0,0.0,-0.172,0.0,0.0,0.172,
31.953000000000003,1.9670000000000059,1,0.0,0.0,-0.172,0.0,0.0,0.172,
33.906,1.9529999999999959,1,0.0,0.0,-0.172,0.0,0.0,0.172,
35.859,1.953000000000003,1,0.0,0.0,-0.172,0.0,0.0,0.172,
37.826,1.9669999999999987,1,0.0,0.0,-0.172,0.0,0.0,0.172,
39.769,1.9429999999999978,1,0.0,0.0,-0.172,0.0,0.0,0.172,
41.730999999999995,1.9619999999999962,1,0.0,0.0,-0.172,0.0,0.0,0.172,
43.729,1.9980000000000047,1,0.0,0.0,-0.172,0.0,0.0,0.172,
45.6,1.8710000000000022,1,0.0,0.0,-0.172,0.0,0.0,0.172,
47.525999999999996,1.9259999999999948,1,0.0,0.0,-0.172,0.0,0.0,0.172,
49.689,2.163000000000004,1,0.0,0.0,-0.172,0.0,0.0,0.172,
51.599,1.9099999999999966,1,0.0,0.0,-0.172,0.0,0.0,0.172,
53.492,1.8930000000000007,1,0.0,0.0,-0.172,0.0,0.0,0.172,
55.336000000000006,1.8440000000000083,1,0.0,0.0,-0.172,0.0,0.0,0.172,
57.2,1.8639999999999972,1,0.0,0.0,-0.172,0.0,0.0,0.172,
59.046,1.8459999999999965,1,0.0,0.0,-0.172,0.0,0.0,0.172,
60.892,1.8460000000000036,1,0.0,0.0,-0.172,0.0,0.0,0.172,
