Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
3.743,1.863,16,-52,-6.5,-0.612,-0.03,0,
5.723,1.8539999999999999,16,-50,-6.25,-0.589,-0.028,0,
8.116,1.8550000000000002,16,-52,-6.5,-0.612,-0.03,0,
10.212,1.915,16,-49,-6.125,-0.577,-0.028,0,
12.318999999999999,2.069,16,-51,-6.375,-0.601,-0.029,0,
15.270999999999999,2.109,16,-51,-6.375,-0.601,-0.029,0,
17.378,2.059,16,-53,-6.625,-0.624,-0.03,0,
19.576,2.078,16,-52,-6.5,-0.612,-0.03,0,
22.005000000000003,2.16,16,-52,-6.5,-0.612,-0.03,0,
24.336000000000002,1.9940000000000002,16,-51,-6.375,-0.601,-0.029,0,
26.64,1.888,16,-51,-6.375,-0.601,-0.029,0,
28.914,1.878,16,-52,-6.5,-0.612,-0.03,0,
31.089000000000002,1.921,16,-50,-6.25,-0.589,-0.028,0,
33.214,1.9369999999999998,16,-52,-6.5,-0.612,-0.03,0,
35.205,1.9200000000000002,16,-52,-6.5,-0.612,-0.03,0,
37.117,1.916,16,-53,-6.625,-0.624,-0.03,0,
39.178999999999995,1.88,16,-52,-6.5,-0.612,-0.03,0,
41.349,1.875,16,-51,-6.375,-0.601,-0.029,0,
43.410999999999994,1.865,16,-53,-6.625,-0.624,-0.03,0,
45.49699999999999,1.891,16,-50,-6.25,-0.589,-0.028,0,
47.69799999999999,1.897,16,-51,-6.375,-0.601,-0.029,0,
49.67699999999999,2.058,16,-52,-6.5,-0.612,-0.03,0,
51.63699999999999,2.149,16,-54,-6.75,-0.636,-0.031,0,
53.57599999999999,2.079,16,-50,-6.25,-0.589,-0.028,0,
55.48199999999999,2.068,16,-56,-7.0,-0.659,-0.032,0,
57.35799999999999,2.153,16,-52,-6.5,-0.612,-0.03,0,
59.25199999999999,1.9789999999999999,16,-52,-6.5,-0.612,-0.03,0,
61.15199999999999,1.881,16,-52,-6.5,-0.612,-0.03,0,
63.00799999999999,1.898,16,-51,-6.375,-0.601,-0.029,0,
64.86699999999999,1.9400000000000002,16,-50,-6.25,-0.589,-0.028,0,
64.96699999999998,1.882,16,-51,-6.375,-0.601,-0.029,0,
65.06699999999998,1.8920000000000001,16,-53,-6.625,-0.624,-0.03,0,
65.16699999999997,1.883,16,-50,-6.25,-0.589,-0.028,0,
65.26699999999997,1.873,16,-52,-6.5,-0.612,-0.03,0,
65.36699999999996,1.875,16,-53,-6.625,-0.624,-0.03,0,
65.46699999999996,1.871,16,-53,-6.625,-0.624,-0.03,0,
65.56699999999995,1.86,16,-54,-6.75,-0.636,-0.031,0,
65.66699999999994,1.887,16,-51,-6.375,-0.601,-0.029,0,
65.76699999999994,2.055,16,-52,-6.5,-0.612,-0.03,0,
65.86699999999993,2.1919999999999997,16,-53,-6.625,-0.624,-0.03,0,
65.96699999999993,2.096,16,-51,-6.375,-0.601,-0.029,0,
66.06699999999992,2.0709999999999997,16,-50,-6.25,-0.589,-0.028,0,
66.16699999999992,2.1940000000000004,16,-52,-6.5,-0.612,-0.03,0,
66.26699999999991,1.9929999999999999,16,-53,-6.625,-0.624,-0.03,0,
66.3669999999999,1.957,16,-54,-6.75,-0.636,-0.031,0,
66.4669999999999,1.9020000000000001,16,-54,-6.75,-0.636,-0.031,0,
66.5669999999999,1.895,16,-53,-6.625,-0.624,-0.03,0,
66.66699999999989,1.887,16,-51,-6.375,-0.601,-0.029,0,
66.76699999999988,1.903,16,-51,-6.375,-0.601,-0.029,0,
66.86699999999988,1.895,16,-50,-6.25,-0.589,-0.028,0,
66.96699999999987,1.882,16,-50,-6.25,-0.589,-0.028,0,
67.06699999999987,1.8619999999999999,16,-53,-6.625,-0.624,-0.03,0,
67.16699999999986,1.86,16,-51,-6.375,-0.601,-0.029,0,
67.26699999999985,1.859,16,-51,-6.375,-0.601,-0.029,0,
67.36699999999985,1.909,16,-50,-6.25,-0.589,-0.028,0,
67.46699999999984,2.0660000000000003,16,-51,-6.375,-0.601,-0.029,0,
67.56699999999984,2.238,16,-51,-6.375,-0.601,-0.029,0,
67.66699999999983,2.1,16,-50,-6.25,-0.589,-0.028,0,
67.76699999999983,2.3249999999999997,16,-52,-6.5,-0.612,-0.03,0,
67.86699999999982,2.022,16,-52,-6.5,-0.612,-0.03,0,
67.96699999999981,1.909,16,-51,-6.375,-0.601,-0.029,0,
68.06699999999981,1.9200000000000002,16,-52,-6.5,-0.612,-0.03,0,
68.1669999999998,1.9200000000000002,16,-52,-6.5,-0.612,-0.03,0,
68.2669999999998,1.942,16,-52,-6.5,-0.612,-0.03,0,
68.36699999999979,1.9449999999999998,16,-52,-6.5,-0.612,-0.03,0,
68.46699999999979,2.094,16,-52,-6.5,-0.612,-0.03,0,
68.56699999999978,2.4819999999999998,16,-52,-6.5,-0.612,-0.03,0,
68.66699999999977,2.455,16,-52,-6.5,-0.612,-0.03,0,
68.76699999999977,2.437,16,-53,-6.625,-0.624,-0.03,0,
68.86699999999976,2.49,16,-54,-6.75,-0.636,-0.031,0,
68.96699999999976,2.63,16,-52,-6.5,-0.612,-0.03,0,
69.06699999999975,2.7079999999999997,16,-53,-6.625,-0.624,-0.03,0,
69.16699999999975,2.6940000000000004,16,-50,-6.25,-0.589,-0.028,0,
69.26699999999974,2.706,16,-52,-6.5,-0.612,-0.03,0,
69.36699999999973,2.653,16,-52,-6.5,-0.612,-0.03,0,
69.46699999999973,2.7929999999999997,16,-52,-6.5,-0.612,-0.03,0,
69.56699999999972,2.565,16,-50,-6.25,-0.589,-0.028,0,
69.66699999999972,2.433,16,-50,-6.25,-0.589,-0.028,0,
69.76699999999971,2.4699999999999998,16,-51,-6.375,-0.601,-0.029,0,
69.8669999999997,2.478,16,-50,-6.25,-0.589,-0.028,0,
69.9669999999997,2.4789999999999996,16,-53,-6.625,-0.624,-0.03,0,
70.0669999999997,2.5300000000000002,16,-52,-6.5,-0.612,-0.03,0,
70.16699999999969,2.48,16,-52,-6.5,-0.612,-0.03,0,
70.26699999999968,2.524,16,-51,-6.375,-0.601,-0.029,0,
70.36699999999968,2.677,16,-52,-6.5,-0.612,-0.03,0,
70.46699999999967,2.676,16,-52,-6.5,-0.612,-0.03,0,
70.56699999999967,2.6670000000000003,16,-52,-6.5,-0.612,-0.03,0,
70.66699999999966,2.614,16,-50,-6.25,-0.589,-0.028,0,
70.76699999999965,2.9299999999999997,16,-52,-6.5,-0.612,-0.03,0,
70.86699999999965,2.5140000000000002,16,-52,-6.5,-0.612,-0.03,0,
70.96699999999964,2.4650000000000003,16,-52,-6.5,-0.612,-0.03,0,
71.06699999999964,2.519,16,-52,-6.5,-0.612,-0.03,0,
71.16699999999963,2.509,16,-54,-6.75,-0.636,-0.031,0,
71.26699999999963,2.453,16,-51,-6.375,-0.601,-0.029,0,
71.36699999999962,2.475,16,-51,-6.375,-0.601,-0.029,0,
71.46699999999962,2.485,16,-52,-6.5,-0.612,-0.03,0,
71.56699999999961,2.4979999999999998,16,-52,-6.5,-0.612,-0.03,0,
71.6669999999996,2.557,16,-50,-6.25,-0.589,-0.028,0,
71.7669999999996,2.66,16,-51,-6.375,-0.601,-0.029,0,
71.86699999999959,2.642,16,-51,-6.375,-0.601,-0.029,0,
71.96699999999959,2.61,16,-51,-6.375,-0.601,-0.029,0,
72.06699999999958,2.841,16,-52,-6.5,-0.612,-0.03,0,
72.16699999999958,2.6229999999999998,16,-53,-6.625,-0.624,-0.03,0,
72.26699999999957,2.491,16,-54,-6.75,-0.636,-0.031,0,
72.36699999999956,2.519,16,-52,-6.5,-0.612,-0.03,0,
72.46699999999956,3.068,16,-52,-6.5,-0.612,-0.03,0,
72.56699999999955,3.035,16,-52,-6.5,-0.612,-0.03,0,
72.66699999999955,3.0959999999999996,16,-51,-6.375,-0.601,-0.029,0,
72.76699999999954,3.1189999999999998,16,-50,-6.25,-0.589,-0.028,0,
72.86699999999954,3.6679999999999997,16,-51,-6.375,-0.601,-0.029,0,
72.96699999999953,3.2399999999999998,16,-51,-6.375,-0.601,-0.029,0,
73.06699999999952,3.2169999999999996,16,-52,-6.5,-0.612,-0.03,0,
73.16699999999952,3.277,16,-53,-6.625,-0.624,-0.03,0,
73.26699999999951,3.267,16,-52,-6.5,-0.612,-0.03,0,
73.3669999999995,3.414,16,-51,-6.375,-0.601,-0.029,0,
73.4669999999995,3.146,16,-53,-6.625,-0.624,-0.03,0,
73.5669999999995,3.1180000000000003,16,-50,-6.25,-0.589,-0.028,0,
73.66699999999949,3.184,16,-51,-6.375,-0.601,-0.029,0,
73.76699999999948,3.129,16,-51,-6.375,-0.601,-0.029,0,
73.86699999999948,3.18,16,-51,-6.375,-0.601,-0.029,0,
73.96699999999947,3.5010000000000003,16,-51,-6.375,-0.601,-0.029,0,
74.06699999999947,3.735,16,-51,-6.375,-0.601,-0.029,0,
74.16699999999946,3.258,16,-52,-6.5,-0.612,-0.03,0,
74.26699999999946,3.82,16,-52,-6.5,-0.612,-0.03,0,
74.36699999999945,3.25,16,-52,-6.5,-0.612,-0.03,0,
74.46699999999944,3.387,16,-50,-6.25,-0.589,-0.028,0,
74.56699999999944,3.0669999999999997,16,-51,-6.375,-0.601,-0.029,0,
74.66699999999943,3.074,16,-50,-6.25,-0.589,-0.028,0,
74.76699999999943,3.124,16,-51,-6.375,-0.601,-0.029,0,
74.86699999999942,3.108,16,-52,-6.5,-0.612,-0.03,0,
74.96699999999942,3.0509999999999997,16,-51,-6.375,-0.601,-0.029,0,
75.06699999999941,3.606,16,-52,-6.5,-0.612,-0.03,0,
75.1669999999994,3.816,16,-50,-6.25,-0.589,-0.028,0,
75.2669999999994,3.27,16,-53,-6.625,-0.624,-0.03,0,
75.3669999999994,3.479,16,-54,-6.75,-0.636,-0.031,0,
75.46699999999939,3.111,16,-51,-6.375,-0.601,-0.029,0,
75.56699999999938,2.842,16,-56,-7.0,-0.659,-0.032,0,
75.66699999999938,2.562,16,-53,-6.625,-0.624,-0.03,0,
75.76699999999937,2.5100000000000002,16,-52,-6.5,-0.612,-0.03,0,
75.86699999999936,2.506,16,-51,-6.375,-0.601,-0.029,0,
75.96699999999936,2.5469999999999997,16,-51,-6.375,-0.601,-0.029,0,
76.06699999999935,2.62,16,-50,-6.25,-0.589,-0.028,0,
76.16699999999935,2.5140000000000002,16,-50,-6.25,-0.589,-0.028,0,
76.26699999999934,2.601,16,-52,-6.5,-0.612,-0.03,0,
76.36699999999934,2.746,16,-51,-6.375,-0.601,-0.029,0,
76.46699999999933,2.686,16,-50,-6.25,-0.589,-0.028,0,
76.56699999999933,2.641,16,-51,-6.375,-0.601,-0.029,0,
76.66699999999932,2.605,16,-52,-6.5,-0.612,-0.03,0,
76.76699999999931,2.778,16,-50,-6.25,-0.589,-0.028,0,
76.86699999999931,2.6519999999999997,16,-49,-6.125,-0.577,-0.028,0,
76.9669999999993,2.4789999999999996,16,-51,-6.375,-0.601,-0.029,0,
77.0669999999993,2.471,16,-53,-6.625,-0.624,-0.03,0,
77.16699999999929,2.491,16,-52,-6.5,-0.612,-0.03,0,
77.26699999999929,2.5500000000000003,16,-50,-6.25,-0.589,-0.028,0,
77.36699999999928,2.539,16,-49,-6.125,-0.577,-0.028,0,
77.46699999999927,2.457,16,-51,-6.375,-0.601,-0.029,0,
