Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
3.779,1.881,16,-52,-25.5,-2.402,-0.116,0,
5.846,1.8760000000000001,16,-49,-25.125,-2.367,-0.114,0,
7.957000000000001,1.9020000000000001,16,-52,-25.5,-2.402,-0.116,0,
10.024000000000001,1.981,16,-52,-25.5,-2.402,-0.116,0,
12.143,2.07,16,-52,-25.5,-2.402,-0.116,0,
14.370000000000001,2.068,16,-54,-25.75,-2.426,-0.117,0,
16.271,2.062,16,-52,-25.5,-2.402,-0.116,0,
18.138,2.155,16,-53,-25.625,-2.414,-0.116,0,
20.017000000000003,1.946,16,-51,-25.375,-2.39,-0.115,0,
21.897000000000002,1.905,16,-51,-25.375,-2.39,-0.115,0,
23.801000000000002,1.9200000000000002,16,-51,-25.375,-2.39,-0.115,0,
25.707,1.906,16,-52,-25.5,-2.402,-0.116,0,
27.587,1.881,16,-51,-25.375,-2.39,-0.115,0,
29.456,1.882,16,-53,-25.625,-2.414,-0.116,0,
31.316,1.882,16,-52,-25.5,-2.402,-0.116,0,
33.477,1.88,16,-47,-24.875,-2.343,-0.113,0,
35.461999999999996,1.896,16,-51,-25.375,-2.39,-0.115,0,
37.462999999999994,1.867,16,-51,-25.375,-2.39,-0.115,0,
39.51899999999999,1.885,16,-53,-25.625,-2.414,-0.116,0,
41.58899999999999,1.865,16,-50,-25.25,-2.379,-0.115,0,
43.65699999999999,1.9940000000000002,16,-56,-26.0,-2.449,-0.118,0,
45.85599999999999,2.068,16,-51,-25.375,-2.39,-0.115,0,
47.826999999999984,2.06,16,-53,-25.625,-2.414,-0.116,0,
49.704999999999984,2.061,16,-52,-25.5,-2.402,-0.116,0,
51.59099999999999,2.16,16,-51,-25.375,-2.39,-0.115,0,
53.50199999999999,1.9689999999999999,16,-52,-25.5,-2.402,-0.116,0,
55.426999999999985,1.887,16,-52,-25.5,-2.402,-0.116,0,
57.307999999999986,1.874,16,-53,-25.625,-2.414,-0.116,0,
59.17599999999999,1.89,16,-53,-25.625,-2.414,-0.116,0,
61.03299999999999,1.875,16,-51,-25.375,-2.39,-0.115,0,
61.13299999999999,1.907,16,-51,-25.375,-2.39,-0.115,0,
61.23299999999999,1.8920000000000001,16,-50,-25.25,-2.379,-0.115,0,
61.33299999999999,1.8719999999999999,16,-51,-25.375,-2.39,-0.115,0,
61.43299999999999,1.875,16,-50,-25.25,-2.379,-0.115,0,
61.532999999999994,1.8539999999999999,16,-52,-25.5,-2.402,-0.116,0,
61.632999999999996,1.873,16,-51,-25.375,-2.39,-0.115,0,
61.733,2.219,16,-52,-25.5,-2.402,-0.116,0,
61.833,2.007,16,-52,-25.5,-2.402,-0.116,0,
61.933,2.072,16,-50,-25.25,-2.379,-0.115,0,
62.033,2.065,16,-50,-25.25,-2.379,-0.115,0,
62.133,2.076,16,-51,-25.375,-2.39,-0.115,0,
62.233000000000004,2.2300000000000004,16,-55,-25.875,-2.438,-0.118,0,
62.333000000000006,1.9480000000000002,16,-50,-25.25,-2.379,-0.115,0,
62.43300000000001,1.8719999999999999,16,-53,-25.625,-2.414,-0.116,0,
62.53300000000001,1.8840000000000001,16,-51,-25.375,-2.39,-0.115,0,
62.63300000000001,2.025,16,-51,-25.375,-2.39,-0.115,0,
62.73300000000001,1.939,16,-52,-25.5,-2.402,-0.116,0,
62.83300000000001,1.89,16,-53,-25.625,-2.414,-0.116,0,
62.933000000000014,1.878,16,-51,-25.375,-2.39,-0.115,0,
63.033000000000015,1.875,16,-52,-25.5,-2.402,-0.116,0,
