Date_time,Time Step,Gain,Rdg03,Rdg13,Rdg23,ac03,ac13,AC23,
0.01,-365.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.8550000000000002,1.8450000000000002,1,0.0,0.0,-0.172,0.0,0.0,0.172,
3.678,1.8229999999999997,1,0.0,0.0,-0.172,0.0,0.0,0.172,
5.492,1.814,1,0.0,0.0,-0.172,0.0,0.0,0.172,
7.381,1.8890000000000002,1,0.0,0.0,-0.172,0.0,0.0,0.172,
9.358,1.9770000000000003,1,0.0,0.0,-0.172,0.0,0.0,0.172,
11.518,2.16,1,0.0,0.0,-0.172,0.0,0.0,0.172,
13.419,1.9009999999999998,1,0.0,0.0,-0.172,0.0,0.0,0.172,
15.233,1.814,1,0.0,0.0,-0.172,0.0,0.0,0.172,
17.048000000000002,1.8150000000000013,1,0.0,0.0,-0.172,0.0,0.0,0.172,
18.912000000000003,1.8640000000000008,1,0.0,0.0,-0.172,0.0,0.0,0.172,
20.992,2.0799999999999983,1,0.0,0.0,-0.172,0.0,0.0,0.172,
23.078999999999997,2.086999999999996,1,0.0,0.0,-0.172,0.0,0.0,0.172,
25.223,2.144000000000002,1,0.0,0.0,-0.172,0.0,0.0,0.172,
27.241,2.0180000000000007,1,0.0,0.0,-0.172,0.0,0.0,0.172,
29.182,1.940999999999999,1,0.0,0.0,-0.172,0.0,0.0,0.172,
31.108,1.926000000000002,1,0.0,0.0,-0.172,0.0,0.0,0.172,
33.035000000000004,1.9270000000000032,1,0.0,0.0,-0.172,0.0,0.0,0.172,
34.963,1.9279999999999973,1,0.0,0.0,-0.172,0.0,0.0,0.172,
36.948,1.9849999999999994,1,0.0,0.0,-0.172,0.0,0.0,0.172,
38.902,1.9540000000000006,1,0.0,0.0,-0.172,0.0,0.0,0.172,
40.796,1.8939999999999984,1,0.0,0.0,-0.172,0.0,0.0,0.172,
42.7,1.9040000000000035,1,0.0,0.0,-0.172,0.0,0.0,0.172,
44.746,2.0459999999999994,1,0.0,0.0,-0.172,0.0,0.0,0.172,
46.707,1.9609999999999985,1,0.0,0.0,-0.172,0.0,0.0,0.172,
48.524,1.8170000000000002,1,0.0,0.0,-0.172,0.0,0.0,0.172,
50.357,1.8329999999999984,1,0.0,0.0,-0.172,0.0,0.0,0.172,
52.214000000000006,1.8570000000000064,1,0.0,0.0,-0.172,0.0,0.0,0.172,
54.043,1.8289999999999935,1,0.0,0.0,-0.172,0.0,0.0,0.172,
55.855000000000004,1.8120000000000047,1,0.0,0.0,-0.172,0.0,0.0,0.172,
57.637,1.7819999999999965,1,0.0,0.0,-0.172,0.0,0.0,0.172,
59.497,1.8599999999999994,1,0.0,0.0,-0.172,0.0,0.0,0.172,
61.318,1.820999999999998,1,0.0,0.0,-0.172,0.0,0.0,0.172,
63.164,1.8460000000000036,1,0.0,0.0,-0.172,0.0,0.0,0.172,
64.982,1.8179999999999978,1,0.0,0.0,-0.172,0.0,0.0,0.172,
66.814,1.8319999999999936,1,0.0,0.0,-0.172,0.0,0.0,0.172,
68.648,1.8340000000000032,1,0.0,0.0,-0.172,0.0,0.0,0.172,
70.463,1.8149999999999977,1,0.0,0.0,-0.172,0.0,0.0,0.172,
72.26599999999999,1.8029999999999973,1,0.0,0.0,-0.172,0.0,0.0,0.172,
74.068,1.8020000000000067,1,0.0,0.0,-0.172,0.0,0.0,0.172,
75.871,1.8029999999999973,1,0.0,0.0,-0.172,0.0,0.0,0.172,
77.674,1.8030000000000115,1,0.0,0.0,-0.172,0.0,0.0,0.172,
79.483,1.8089999999999975,2,0.0,0.0,-0.172,0.0,0.0,0.172,
81.289,1.8059999999999974,2,0.0,0.0,-0.172,0.0,0.0,0.172,
83.11399999999999,1.8249999999999886,2,0.0,0.0,-0.172,0.0,0.0,0.172,
