Date_time,Time Step,Gain,Rdg03,Rdg13,Rdg23,ac03,ac13,AC23,
0.011,-366.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.8639999999999999,1.853,1,0.0,0.0,588,0.0,0.0,588,
3.689,1.8250000000000002,1,0.0,0.0,591,0.0,0.0,591,
5.531000000000001,1.8420000000000005,1,0.0,0.0,348,0.0,0.0,348,
7.5040000000000004,1.9729999999999999,1,0.0,0.0,-840,0.0,0.0,840,
9.475000000000001,1.971000000000001,1,0.0,0.0,-915,0.0,0.0,915,
11.511000000000001,2.0359999999999996,1,0.0,0.0,-914,0.0,0.0,914,
13.402000000000001,1.891,1,0.0,0.0,-916,0.0,0.0,916,
15.231,1.8289999999999988,1,0.0,0.0,-501,0.0,0.0,501,
17.043,1.8119999999999994,1,0.0,0.0,576,0.0,0.0,576,
18.87,1.8270000000000017,1,0.0,0.0,590,0.0,0.0,590,
20.84,1.9699999999999989,1,0.0,0.0,581,0.0,0.0,581,
22.802,1.9619999999999997,1,0.0,0.0,584,0.0,0.0,584,
24.819999999999997,2.017999999999997,1,0.0,0.0,589,0.0,0.0,589,
26.756999999999998,1.9370000000000012,1,0.0,0.0,-405,0.0,0.0,405,
28.669,1.9120000000000026,1,0.0,0.0,-916,0.0,0.0,916,
30.613,1.943999999999999,1,0.0,0.0,-914,0.0,0.0,914,
32.627,2.014000000000003,1,0.0,0.0,-915,0.0,0.0,915,
34.609,1.9819999999999993,1,0.0,0.0,-858,0.0,0.0,858,
36.486,1.8769999999999953,1,0.0,0.0,285,0.0,0.0,285,
38.301,1.8150000000000048,1,0.0,0.0,586,0.0,0.0,586,
40.15,1.8489999999999966,1,0.0,0.0,587,0.0,0.0,587,
41.976,1.8260000000000005,1,0.0,0.0,589,0.0,0.0,589,
43.789,1.8130000000000024,1,0.0,0.0,591,0.0,0.0,591,
45.601,1.8119999999999976,1,0.0,0.0,257,0.0,0.0,257,
47.411,1.8100000000000023,1,0.0,0.0,-869,0.0,0.0,869,
49.230999999999995,1.8199999999999932,1,0.0,0.0,-915,0.0,0.0,915,
51.056999999999995,1.8260000000000005,1,0.0,0.0,-914,0.0,0.0,914,
52.942,1.8850000000000051,1,0.0,0.0,-915,0.0,0.0,915,
54.754,1.8119999999999976,1,0.0,0.0,-759,0.0,0.0,759,
