Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
0.121819,0.0001,8,53,-0.5500000000000007,-0.058,-0.003,0.001,
0.125422,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.0,
0.128464,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.0,
0.131338,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.001,
0.134109,0.0001,16,109,-0.1750000000000007,-0.018,-0.001,0.001,
0.137194,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.001,
0.140281,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.001,
0.143302,0.0001,16,104,-0.8000000000000007,-0.084,-0.004,0.001,
0.146473,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.001,
0.149596,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.001,
0.152364,0.0001,16,109,-0.1750000000000007,-0.018,-0.001,0.001,
0.155014,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.001,
0.157591,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.001,
0.160162,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.001,
0.162946,0.0001,16,104,-0.8000000000000007,-0.084,-0.004,0.001,
0.165757,0.0001,16,109,-0.1750000000000007,-0.018,-0.001,0.001,
0.168585,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.001,
0.171386,0.0001,16,109,-0.1750000000000007,-0.018,-0.001,0.001,
0.173699,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.001,
0.175753,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.001,
0.177682,0.0001,16,102,-1.0500000000000007,-0.111,-0.005,0.002,
0.179634,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.002,
0.18157,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.002,
0.183458,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.002,
0.185345,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.002,
0.187241,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.002,
0.18912,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.002,
0.191011,0.0001,16,110,-0.05000000000000071,-0.005,-0.0,0.002,
0.193044,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.002,
0.195418,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.002,
0.197762,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.002,
0.200086,0.0001,16,103,-0.9250000000000007,-0.098,-0.004,0.002,
0.202285,0.0001,16,103,-0.9250000000000007,-0.098,-0.004,0.002,
0,0.0001,1,0.0,0.0,0.0,0.0,0.0,
0.002131,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.002,
0.004139,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.002,
0.00609,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.002,
0.008083,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.002,
0.010211,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.002,
0.012436,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.002,
0.014713,0.0001,16,104,-0.8000000000000007,-0.084,-0.004,0.003,
0.016712,0.0001,16,104,-0.8000000000000007,-0.084,-0.004,0.003,
0.018653,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.003,
0.020627,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.003,
0.02255,0.0001,16,110,-0.05000000000000071,-0.005,-0.0,0.002,
0.024501,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.002,
0.026616,0.0001,16,110,-0.05000000000000071,-0.005,-0.0,0.002,
0.028674,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.002,
0.030643,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.002,
0.032599,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.002,
0.034528,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.002,
0.036457,0.0001,16,103,-0.9250000000000007,-0.098,-0.004,0.003,
0.038389,0.0001,16,104,-0.8000000000000007,-0.084,-0.004,0.003,
0.040356,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.003,
0.042341,0.0001,16,104,-0.8000000000000007,-0.084,-0.004,0.003,
0.044479,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.003,
0.046661,0.0001,16,104,-0.8000000000000007,-0.084,-0.004,0.003,
0.049006,0.0001,16,109,-0.1750000000000007,-0.018,-0.001,0.003,
0.051047,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.003,
0.052972,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.003,
0.054947,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.003,
0.057014,0.0001,16,110,-0.05000000000000071,-0.005,-0.0,0.003,
0.059414,0.0001,16,109,-0.1750000000000007,-0.018,-0.001,0.003,
0.061831,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.003,
0.06427,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.003,
0.06659,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.003,
0.068678,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.003,
0.070666,0.0001,16,105,-0.6750000000000007,-0.071,-0.003,0.003,
0.072653,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.003,
0.074627,0.0001,16,107,-0.4250000000000007,-0.045,-0.002,0.003,
0.076577,0.0001,16,106,-0.5500000000000007,-0.058,-0.003,0.003,
0.078527,0.0001,16,109,-0.1750000000000007,-0.018,-0.001,0.003,
0.080563,0.0001,16,108,-0.3000000000000007,-0.032,-0.001,0.002,
