Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
4.278,1.9819999999999998,2,689,670.0,63.118,5.738,0,
6.288,1.926,2,-431,-450.0,-42.393,-3.854,0,
8.407,2.059,2,-1195,-1214.0,-114.366,-10.397,0,
10.504999999999999,2.049,2,-1191,-1210.0,-113.99,-10.363,0,
12.774999999999999,2.0349999999999997,2,-1193,-1212.0,-114.178,-10.38,0,
14.784999999999998,1.9940000000000002,2,-631,-650.0,-61.234,-5.567,0,
16.724999999999998,1.991,2,523,504.0,47.48,4.316,34.315,
18.796999999999997,1.934,2,1504,1485.0,139.896,12.718,34.315,
21.128999999999998,1.9120000000000001,2,1843,1824.0,171.832,15.621,34.315,
23.461999999999996,1.915,2,1712,1693.0,159.491,14.499,34.315,
25.805999999999997,1.954,2,829,810.0,76.307,6.937,34.315,
28.013999999999996,2.125,2,-299,-318.0,-29.958,-2.723,34.315,
30.333999999999996,2.124,2,-1195,-1214.0,-114.366,-10.397,34.315,
32.352,2.101,2,-1191,-1210.0,-113.99,-10.363,34.315,
34.297999999999995,2.1220000000000003,2,-1194,-1213.0,-114.272,-10.388,34.315,
36.367,2.11,2,-532,-551.0,-51.908,-4.719,34.315,
38.589,2.012,2,700,681.0,64.154,5.832,27.513,
40.609,1.935,2,1612,1593.0,150.071,13.643,27.513,
42.603,2.002,2,1833,1814.0,170.89,15.535,27.513,
44.632000000000005,2.047,2,1542,1523.0,143.476,13.043,27.513,
46.658,2.032,2,525,506.0,47.668,4.333,27.513,
48.588,2.3739999999999997,2,-661,-680.0,-64.06,-5.824,27.513,
50.501,2.02,2,-1193,-1212.0,-114.178,-10.38,27.513,
52.464,1.9480000000000002,2,-1192,-1211.0,-114.084,-10.371,27.513,
54.589,1.923,2,-1196,-1215.0,-114.461,-10.406,27.513,
56.722,1.915,2,-355,-374.0,-35.233,-3.203,27.513,
58.828,1.9819999999999998,2,778,759.0,71.503,6.5,25.164,
60.946000000000005,2.104,2,1677,1658.0,156.194,14.199,25.164,
61.04600000000001,2.125,2,1829,1810.0,170.513,15.501,25.164,
61.14600000000001,2.169,2,1301,1282.0,120.772,10.979,25.164,
61.24600000000001,2.132,2,191,172.0,16.203,1.473,25.164,
61.34600000000001,2.144,2,-1042,-1061.0,-99.953,-9.087,25.164,
61.44600000000001,1.9689999999999999,2,-1192,-1211.0,-114.084,-10.371,25.164,
61.546000000000014,1.929,2,-1191,-1210.0,-113.99,-10.363,25.164,
61.646000000000015,2.101,2,-1144,-1163.0,-109.562,-9.96,25.164,
61.746000000000016,2.042,2,15,-4.0,-0.377,-0.034,25.164,
61.84600000000002,2.002,2,1152,1133.0,106.736,9.703,24.035,
61.94600000000002,1.9589999999999999,2,1808,1789.0,168.535,15.321,24.035,
62.04600000000002,1.942,2,1832,1813.0,170.796,15.527,24.035,
62.14600000000002,1.9940000000000002,2,1168,1149.0,108.243,9.84,24.035,
62.24600000000002,1.942,2,101,82.0,7.725,0.702,24.035,
62.346000000000025,1.914,2,-1011,-1030.0,-97.033,-8.821,24.035,
