Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
4.138,1.9559999999999997,2,-1823,-1842.0,-173.528,-7.888,0,
6.009,1.874,2,-1838,-1857.0,-174.941,-7.952,0,
7.930000000000001,1.89,2,-1255,-1274.0,-120.019,-5.455,0,
9.994,2.092,2,-183,-202.0,-19.03,-0.865,0,
12.1,2.005,2,1095,1076.0,101.366,4.608,23.878,
14.177,1.941,2,1829,1810.0,170.513,7.751,23.878,
16.115,1.8860000000000001,2,1932,1913.0,180.217,8.192,23.878,
17.983999999999998,1.888,2,1374,1355.0,127.65,5.802,23.878,
19.865,1.8760000000000001,2,356,337.0,31.748,1.443,23.878,
22.093999999999998,1.875,2,-798,-817.0,-76.967,-3.498,23.878,
24.464999999999996,1.8840000000000001,2,-1653,-1672.0,-157.513,-7.16,23.878,
26.737999999999996,1.916,2,-1838,-1857.0,-174.941,-7.952,23.878,
28.924999999999997,2.053,2,-1568,-1587.0,-149.505,-6.796,23.878,
31.284,2.148,2,-451,-470.0,-44.277,-2.013,23.878,
33.476,2.101,2,829,810.0,76.307,3.469,17.372,
35.403,2.032,2,1749,1730.0,162.977,7.408,17.372,
37.297,2.072,2,1935,1916.0,180.499,8.205,17.372,
39.373,1.9629999999999999,2,1412,1393.0,131.229,5.965,17.372,
41.611,1.896,2,380,361.0,34.008,1.546,17.372,
43.599999999999994,2.0170000000000003,2,-800,-819.0,-77.155,-3.507,17.372,
45.58899999999999,2.577,2,-1736,-1755.0,-165.332,-7.515,17.372,
47.48499999999999,2.009,2,-1838,-1857.0,-174.941,-7.952,17.372,
49.35199999999999,1.917,2,-1157,-1176.0,-110.787,-5.036,17.372,
51.22899999999999,1.903,2,-76,-95.0,-8.95,-0.407,17.372,
53.105999999999995,1.955,2,1059,1040.0,97.975,4.453,15.416,
55.13499999999999,1.8719999999999999,2,1818,1799.0,169.477,7.704,15.416,
57.19399999999999,1.866,2,1934,1915.0,180.405,8.2,15.416,
59.28999999999999,1.8920000000000001,2,1443,1424.0,134.15,6.098,15.416,
61.39699999999999,2.052,2,391,372.0,35.045,1.593,15.416,
61.49699999999999,2.146,2,-877,-896.0,-84.409,-3.837,15.416,
