Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
3.9370000000000003,1.9940000000000002,16,158,0.75,0.071,0.003,0,
5.937,1.938,16,157,0.625,0.059,0.003,0,
7.899000000000001,1.954,16,157,0.625,0.059,0.003,0,
9.845,1.957,16,159,0.875,0.082,0.004,0,
11.921000000000001,1.9719999999999998,16,159,0.875,0.082,0.004,0,
13.902000000000001,2.002,16,159,0.875,0.082,0.004,0,
15.827000000000002,1.9620000000000002,16,159,0.875,0.082,0.004,0,
17.753,1.934,16,161,1.125,0.106,0.005,0,
19.699,1.907,16,161,1.125,0.106,0.005,0,
21.785000000000004,1.895,16,158,0.75,0.071,0.003,0,
23.914000000000005,1.906,16,157,0.625,0.059,0.003,0,
26.026000000000003,1.96,16,158,0.75,0.071,0.003,0,
28.267000000000003,2.093,16,156,0.5,0.047,0.002,0,
30.432000000000002,2.134,16,159,0.875,0.082,0.004,0,
32.36,2.1359999999999997,16,160,1.0,0.094,0.004,0,
34.33,2.099,16,160,1.0,0.094,0.004,0,
36.355999999999995,2.2070000000000003,16,158,0.75,0.071,0.003,0,
38.318,2.28,16,161,1.125,0.106,0.005,0,
40.262,1.9589999999999999,16,159,0.875,0.082,0.004,0,
42.196,1.98,16,159,0.875,0.082,0.004,0,
44.181999999999995,2.02,16,158,0.75,0.071,0.003,0,
46.10099999999999,2.025,16,157,0.625,0.059,0.003,0,
48.03399999999999,1.966,16,158,0.75,0.071,0.003,0,
49.93699999999999,1.961,16,158,0.75,0.071,0.003,0,
51.83399999999999,2.2039999999999997,16,159,0.875,0.082,0.004,0,
53.87899999999999,2.0860000000000003,16,160,1.0,0.094,0.004,0,
56.00399999999999,1.926,16,159,0.875,0.082,0.004,0,
58.09499999999999,1.944,16,160,1.0,0.094,0.004,0,
60.18599999999999,2.093,16,158,0.75,0.071,0.003,0,
60.285999999999994,2.186,16,157,0.625,0.059,0.003,0,
60.385999999999996,2.1229999999999998,16,158,0.75,0.071,0.003,0,
60.486,2.191,16,156,0.5,0.047,0.002,0,
60.586,2.165,16,161,1.125,0.106,0.005,0,
60.686,1.961,16,158,0.75,0.071,0.003,0,
60.786,1.936,16,158,0.75,0.071,0.003,0,
60.886,2.0170000000000003,16,160,1.0,0.094,0.004,0,
60.986000000000004,1.949,16,159,0.875,0.082,0.004,0,
61.086000000000006,1.955,16,158,0.75,0.071,0.003,0,
61.18600000000001,1.9300000000000002,16,158,0.75,0.071,0.003,0,
61.28600000000001,1.9629999999999999,16,158,0.75,0.071,0.003,0,
61.38600000000001,1.926,16,157,0.625,0.059,0.003,0,
61.48600000000001,1.906,16,157,0.625,0.059,0.003,0,
61.58600000000001,1.931,16,156,0.5,0.047,0.002,0,
61.686000000000014,1.926,16,158,0.75,0.071,0.003,0,
61.786000000000016,2.036,16,158,0.75,0.071,0.003,0,
