Date_time,Time Step,Gain,Rdg03,Rdg13,Rdg23,ac03,ac13,AC23,
573.504,8.488999999999919,4,-286,-1118,2047,0.0,0.0,2047,
581.976,8.47199999999998,4,567,-49,-2048,0.0,0.0,2048,
590.4430000000001,8.467000000000098,4,-697,1111,2047,0.0,0.0,2047,
598.9,8.45699999999988,4,682,-2048,725,0.0,0.0,725,
607.383,8.483000000000061,4,-525,2047,-2048,0.0,0.0,2048,
615.835,8.451999999999998,4,240,-2048,2047,0.0,0.0,2047,
624.439,8.603999999999928,4,99,1663,-2048,0.0,0.0,2048,
632.915,8.475999999999999,4,-386,-762,2047,0.0,0.0,2047,
641.381,8.466000000000008,4,633,-412,-2048,0.0,0.0,2048,
649.891,8.509999999999991,4,-697,1442,2047,0.0,0.0,2047,
658.3489999999999,8.45799999999997,4,652,-2048,1876,0.0,0.0,1876,
666.802,8.453000000000088,4,-443,2047,-2048,0.0,0.0,2048,
675.2669999999999,8.464999999999918,4,126,-2048,2047,0.0,0.0,2047,
683.727,8.460000000000036,4,203,1352,-2048,0.0,0.0,2048,
692.192,8.465000000000032,4,-508,-257,2047,0.0,0.0,2047,
700.653,8.461000000000013,4,685,-885,-2048,0.0,0.0,2048,
709.1110000000001,8.458000000000084,4,-691,1865,271,0.0,0.0,271,
717.573,8.461999999999875,4,584,-2048,2047,0.0,0.0,2047,
726.052,8.479000000000042,4,-311,2047,-2048,0.0,0.0,2048,
734.519,8.466999999999985,4,-20,-1901,2047,0.0,0.0,2047,
742.986,8.466999999999985,4,345,892,-2048,0.0,0.0,2048,
751.546,8.56000000000006,8,-1208,438,2047,0.0,0.0,2047,
760.0120000000001,8.466000000000008,8,1406,-2048,-2048,0.0,0.0,2048,
768.499,8.486999999999966,8,-1337,2047,-1954,0.0,0.0,1954,
776.9730000000001,8.474000000000046,8,1002,-2048,2047,0.0,0.0,2047,
785.47,8.496999999999957,8,-391,2047,-2048,0.0,0.0,2048,
793.935,8.464999999999918,8,-256,-2048,2047,0.0,0.0,2047,
802.399,8.464000000000055,8,898,1003,-2048,0.0,0.0,2048,
810.862,8.462999999999965,8,-1315,1211,2047,0.0,0.0,2047,
819.38,8.518000000000029,8,1402,-2048,-1862,0.0,0.0,1862,
827.853,8.472999999999956,8,-1257,2047,-2048,0.0,0.0,2048,
836.318,8.465000000000032,8,796,-2048,2047,0.0,0.0,2047,
844.782,8.464000000000055,8,-123,2047,-2048,0.0,0.0,2048,
853.249,8.466999999999985,8,-513,-2048,2047,0.0,0.0,2047,
861.7139999999999,8.464999999999918,8,1105,71,-2048,0.0,0.0,2048,
870.173,8.45900000000006,8,-1387,2047,2047,0.0,0.0,2047,
878.6310000000001,8.458000000000084,8,1376,-2048,904,0.0,0.0,904,
887.163,8.531999999999925,8,-1082,2047,-2048,0.0,0.0,2048,
895.6229999999999,8.459999999999923,8,548,-2048,2047,0.0,0.0,2047,
904.08,8.457000000000107,8,134,2047,-2048,0.0,0.0,2048,
912.581,8.500999999999976,8,-770,-1583,2047,0.0,0.0,2047,
921.0429999999999,8.461999999999875,8,1262,-767,-2048,0.0,0.0,2048,
929.498,8.455000000000155,8,-1394,2047,2047,0.0,0.0,2047,
938.554,9.055999999999926,8,1304,-2048,916,0.0,0.0,916,
947.058,8.504000000000019,8,-1084,2047,-2048,0.0,0.0,2048,
955.525,8.466999999999985,8,539,-2048,2047,0.0,0.0,2047,
963.9799999999999,8.454999999999927,8,142,2047,-2048,0.0,0.0,2048,
972.539,8.559000000000083,8,-777,-1491,2047,0.0,0.0,2047,
981.005,8.466000000000008,8,1251,-702,-2048,0.0,0.0,2048,
989.461,8.456000000000017,8,-1394,2047,2047,0.0,0.0,2047,
997.922,8.461000000000013,8,1311,-2048,2047,0.0,0.0,2047,
1006.3899999999999,8.467999999999847,8,-892,2047,-2048,0.0,0.0,2048,
1014.85,8.46000000000015,8,275,-2048,2047,0.0,0.0,2047,
1023.31,8.459999999999923,8,396,2047,-2048,0.0,0.0,2048,
1031.769,8.45900000000006,8,-1003,-568,2047,0.0,0.0,2047,
1040.2279999999998,8.458999999999833,8,1375,-1731,-2048,0.0,0.0,2048,
1048.73,8.50200000000018,8,-1383,2047,893,0.0,0.0,893,
1057.193,8.462999999999965,8,1192,-2048,2047,0.0,0.0,2047,
1065.648,8.454999999999927,8,-646,2047,-2048,0.0,0.0,2048,
1074.132,8.484000000000151,8,-13,-2048,2047,0.0,0.0,2047,
1082.595,8.462999999999965,8,667,1898,-2048,0.0,0.0,2048,
1091.058,8.462999999999965,8,-1191,355,2047,0.0,0.0,2047,
1099.5159999999998,8.457999999999856,16,2047,-2048,-2048,0.0,0.0,2048,
1107.969,8.453000000000202,16,-2048,2047,-2048,0.0,0.0,2048,
1116.412,8.442999999999984,16,1943,-2048,2047,0.0,0.0,2047,
1124.886,8.473999999999933,16,-679,2047,-2048,0.0,0.0,2048,
1133.342,8.456000000000131,16,-624,-2048,2047,0.0,0.0,2047,
1141.825,8.482999999999947,16,1905,1555,-2048,0.0,0.0,2048,
1150.357,8.531999999999925,16,-2048,2047,2047,0.0,0.0,2047,
1158.881,8.524000000000115,16,2047,-2048,-2048,0.0,0.0,2048,
1167.345,8.463999999999942,16,-2048,2047,-2048,0.0,0.0,2048,
1175.822,8.476999999999862,16,1542,-2048,2047,0.0,0.0,2047,
1184.352,8.5300000000002,16,-209,2047,-2048,0.0,0.0,2048,
1192.845,8.492999999999938,16,-1004,-2048,2047,0.0,0.0,2047,
1201.345,8.5,16,2047,299,-2048,0.0,0.0,2048,
1209.828,8.482999999999947,16,-2048,2047,2047,0.0,0.0,2047,
1218.289,8.461000000000013,16,2047,-2048,755,0.0,0.0,755,
1226.78,8.490999999999985,16,-2048,2047,-2048,0.0,0.0,2048,
1235.241,8.461000000000013,16,1160,-2048,2047,0.0,0.0,2047,
1243.7720000000002,8.531000000000176,16,205,2047,-2048,0.0,0.0,2048,
1252.453,8.680999999999813,16,-1372,-2048,2047,0.0,0.0,2047,
1260.9360000000001,8.483000000000175,16,2047,-527,-2048,0.0,0.0,2048,
1269.3980000000001,8.461999999999989,16,-2048,2047,2047,0.0,0.0,2047,
1277.9089999999999,8.51099999999974,16,2047,-2048,2047,0.0,0.0,2047,
1286.385,8.476000000000113,16,-2040,2047,-2048,0.0,0.0,2048,
1294.856,8.471000000000004,16,887,-2048,2047,0.0,0.0,2047,
1303.3110000000001,8.455000000000155,16,461,2047,-2048,0.0,0.0,2048,
1311.7730000000001,8.461999999999989,16,-1726,-2048,2047,0.0,0.0,2047,
1320.2359999999999,8.462999999999738,16,2047,-2048,-2048,0.0,0.0,2048,
1328.716,8.480000000000018,16,-2048,2047,2047,0.0,0.0,2047,
1337.1779999999999,8.461999999999989,16,2047,-2048,2047,0.0,0.0,2047,
1345.6319999999998,8.45399999999995,16,-1571,2047,-2048,0.0,0.0,2048,
1354.141,8.509000000000242,16,282,-2048,2047,0.0,0.0,2047,
1362.599,8.457999999999856,16,1002,2047,-2048,0.0,0.0,2048,
1371.0819999999999,8.482999999999947,16,-2048,-406,2047,0.0,0.0,2047,
1379.543,8.461000000000013,16,2047,-2048,-2048,0.0,0.0,2048,
1388.0710000000001,8.528000000000247,16,-2048,2047,-294,0.0,0.0,294,
1396.54,8.468999999999824,16,2047,-2048,2047,0.0,0.0,2047,
