Time,Time Step,gain,Reading,adc Milli Volts,Input mv,I,Irms,
4.1080000000000005,1.97,2,778,759.0,71.503,3.25,44.035,
6.015000000000001,1.878,2,1668,1649.0,155.346,7.061,44.035,
7.979000000000001,1.869,2,1935,1916.0,180.499,8.205,44.035,
10.114,2.053,2,1666,1647.0,155.158,7.053,44.035,
12.182,2.0170000000000003,2,580,561.0,52.85,2.402,44.035,
14.326,1.931,2,-588,-607.0,-57.183,-2.599,44.035,
16.302,1.935,2,-1541,-1560.0,-146.962,-6.68,44.035,
18.208,1.889,2,-1840,-1859.0,-175.13,-7.96,44.035,
20.29,1.881,2,-1706,-1725.0,-162.506,-7.387,44.035,
22.837,1.88,2,-792,-811.0,-76.401,-3.473,44.035,
25.295,1.879,2,313,294.0,27.697,1.259,21.017,
27.694000000000003,1.921,2,1341,1322.0,124.541,5.661,21.017,
30.092000000000002,2.0370000000000004,2,1908,1889.0,177.956,8.089,21.017,
32.381,2.084,2,1828,1809.0,170.419,7.746,21.017,
34.407,2.047,2,904,885.0,83.373,3.79,21.017,
36.330999999999996,2.0149999999999997,2,-309,-328.0,-30.9,-1.405,21.017,
38.635999999999996,2.18,2,-1384,-1403.0,-132.171,-6.008,21.017,
40.83,1.941,2,-1839,-1858.0,-175.035,-7.956,21.017,
43.143,1.931,2,-1738,-1757.0,-165.52,-7.524,21.017,
45.184,2.801,2,-818,-837.0,-78.851,-3.584,21.017,
47.089999999999996,2.4160000000000004,2,1023,1004.0,94.583,4.299,17.51,
49.001,2.821,2,1859,1840.0,173.34,7.879,17.51,
50.937,2.379,2,1704,1685.0,158.738,7.215,17.51,
52.852,2.281,2,524,505.0,47.574,2.162,17.51,
54.83,2.2520000000000002,2,-880,-899.0,-84.691,-3.85,17.51,
56.899,2.148,2,-1766,-1785.0,-168.158,-7.644,17.51,
58.96,2.233,2,-1839,-1858.0,-175.035,-7.956,17.51,
61.017,2.356,2,-1062,-1081.0,-101.837,-4.629,17.51,
61.117000000000004,2.246,2,298,279.0,26.284,1.195,16.184,
61.217000000000006,2.125,2,1457,1438.0,135.469,6.158,16.184,
61.31700000000001,2.0660000000000003,2,1928,1909.0,179.84,8.175,16.184,
61.41700000000001,2.26,2,1696,1677.0,157.984,7.181,16.184,
61.51700000000001,2.0460000000000003,2,572,553.0,52.096,2.368,16.184,
61.61700000000001,1.951,2,-658,-677.0,-63.778,-2.899,16.184,
61.71700000000001,1.906,2,-1579,-1598.0,-150.542,-6.843,16.184,
61.817000000000014,2.077,2,-1839,-1858.0,-175.035,-7.956,16.184,
61.917000000000016,1.984,2,-1583,-1602.0,-150.919,-6.86,16.184,
62.01700000000002,1.955,2,-568,-587.0,-55.299,-2.514,16.184,
62.11700000000002,1.915,2,611,592.0,55.77,2.535,15.181,
62.21700000000002,1.898,2,1559,1540.0,145.078,6.594,15.181,
62.31700000000002,1.891,2,1928,1909.0,179.84,8.175,15.181,
62.41700000000002,1.89,2,1770,1751.0,164.955,7.498,15.181,
62.517000000000024,1.897,2,863,844.0,79.51,3.614,15.181,
62.617000000000026,2.055,2,-243,-262.0,-24.682,-1.122,15.181,
62.71700000000003,2.121,2,-1390,-1409.0,-132.737,-6.033,15.181,
62.81700000000003,2.1069999999999998,2,-1840,-1859.0,-175.13,-7.96,15.181,
62.91700000000003,2.0860000000000003,2,-1668,-1687.0,-158.926,-7.224,15.181,
63.01700000000003,2.22,2,-639,-658.0,-61.988,-2.818,15.181,
63.11700000000003,2.219,2,831,812.0,76.496,3.477,14.581,
63.217000000000034,1.91,2,1715,1696.0,159.774,7.262,14.581,
63.317000000000036,1.8920000000000001,2,1936,1917.0,180.593,8.209,14.581,
63.41700000000004,2.367,2,1510,1491.0,140.462,6.385,14.581,
63.51700000000004,2.059,2,282,263.0,24.776,1.126,14.581,
63.61700000000004,1.943,2,-903,-922.0,-86.858,-3.948,14.581,
63.71700000000004,1.924,2,-1730,-1749.0,-164.767,-7.489,14.581,
63.81700000000004,1.9689999999999999,2,-1839,-1858.0,-175.035,-7.956,14.581,
63.917000000000044,1.9400000000000002,2,-1429,-1448.0,-136.411,-6.2,14.581,
64.01700000000004,1.899,2,-406,-425.0,-40.038,-1.82,14.581,
64.11700000000003,1.895,2,758,739.0,69.618,3.164,14.157,
