Date_time,Time Step,Gain,Rdg03,Rdg13,Rdg23,ac03,ac13,AC23,
0.012,-368.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.012,2.0,1,0.0,0.0,11.0,0.0,0.0,11.0,
4.022,2.0100000000000002,1,0.0,0.0,11.0,0.0,0.0,11.0,
6.6,2.5779999999999994,1,0.0,0.0,11.0,0.0,0.0,11.0,
8.626,2.026,1,0.0,0.0,11.0,0.0,0.0,11.0,
10.812999999999999,2.1869999999999994,1,0.0,0.0,11.0,0.0,0.0,11.0,
13.144,2.3310000000000013,1,0.0,0.0,11.0,0.0,0.0,11.0,
15.157,2.013,1,0.0,0.0,11.0,0.0,0.0,11.0,
17.145,1.9879999999999995,1,0.0,0.0,11.0,0.0,0.0,11.0,
19.34,2.1950000000000003,1,0.0,0.0,11.0,0.0,0.0,11.0,
21.508,2.1679999999999993,1,0.0,0.0,11.0,0.0,0.0,11.0,
23.675,2.1670000000000016,1,0.0,0.0,11.0,0.0,0.0,11.0,
25.645,1.9699999999999989,1,0.0,0.0,11.0,0.0,0.0,11.0,
27.552,1.907,1,0.0,0.0,11.0,0.0,0.0,11.0,
29.515,1.963000000000001,1,0.0,0.0,11.0,0.0,0.0,11.0,
31.461000000000002,1.9460000000000015,1,0.0,0.0,11.0,0.0,0.0,11.0,
33.393,1.9319999999999986,1,0.0,0.0,11.0,0.0,0.0,11.0,
35.321,1.9279999999999973,1,0.0,0.0,10.0,0.0,0.0,10.0,
37.223,1.902000000000001,1,0.0,0.0,11.0,0.0,0.0,11.0,
39.135999999999996,1.9129999999999967,1,0.0,0.0,11.0,0.0,0.0,11.0,
41.053,1.9170000000000016,1,0.0,0.0,11.0,0.0,0.0,11.0,
42.949,1.8960000000000008,1,0.0,0.0,11.0,0.0,0.0,11.0,
44.861,1.911999999999999,1,0.0,0.0,11.0,0.0,0.0,11.0,
46.775,1.9140000000000015,1,0.0,0.0,11.0,0.0,0.0,11.0,
48.906,2.1310000000000002,1,0.0,0.0,11.0,0.0,0.0,11.0,
50.786,1.8800000000000026,1,0.0,0.0,11.0,0.0,0.0,11.0,
52.635,1.8489999999999966,1,0.0,0.0,11.0,0.0,0.0,11.0,
54.479,1.8440000000000012,1,0.0,0.0,11.0,0.0,0.0,11.0,
56.297,1.8179999999999978,1,0.0,0.0,11.0,0.0,0.0,11.0,
58.104000000000006,1.8070000000000093,1,0.0,0.0,11.0,0.0,0.0,11.0,
59.915000000000006,1.811,1,0.0,0.0,11.0,0.0,0.0,11.0,
61.758,1.8429999999999964,1,0.0,0.0,11.0,0.0,0.0,11.0,
63.722,1.9639999999999986,1,0.0,0.0,11.0,0.0,0.0,11.0,
65.536,1.814,1,0.0,0.0,11.0,0.0,0.0,11.0,
67.34,1.804000000000002,1,0.0,0.0,11.0,0.0,0.0,11.0,
69.145,1.8049999999999926,1,0.0,0.0,11.0,0.0,0.0,11.0,
70.972,1.8269999999999982,1,0.0,0.0,11.0,0.0,0.0,11.0,
72.81400000000001,1.842000000000013,1,0.0,0.0,11.0,0.0,0.0,11.0,
74.636,1.8219999999999885,1,0.0,0.0,11.0,0.0,0.0,11.0,
76.444,1.808000000000007,1,0.0,0.0,11.0,0.0,0.0,11.0,
78.246,1.8019999999999925,1,0.0,0.0,11.0,0.0,0.0,11.0,
80.047,1.801000000000002,1,0.0,0.0,11.0,0.0,0.0,11.0,
81.851,1.804000000000002,2,0.0,0.0,11.0,0.0,0.0,11.0,
83.664,1.8130000000000024,2,0.0,0.0,11.0,0.0,0.0,11.0,
85.48400000000001,1.8200000000000074,2,0.0,0.0,11.0,0.0,0.0,11.0,
87.285,1.8009999999999877,2,0.0,0.0,11.0,0.0,0.0,11.0,
89.09599999999999,1.8109999999999928,2,0.0,0.0,11.0,0.0,0.0,11.0,
90.896,1.8000000000000114,2,0.0,0.0,11.0,0.0,0.0,11.0,
93.056,2.1599999999999966,2,0.0,0.0,11.0,0.0,0.0,11.0,
94.886,1.8299999999999983,2,0.0,0.0,11.0,0.0,0.0,11.0,
96.691,1.8050000000000068,2,0.0,0.0,11.0,0.0,0.0,11.0,
98.508,1.816999999999993,2,0.0,0.0,11.0,0.0,0.0,11.0,
100.316,1.808000000000007,2,0.0,0.0,11.0,0.0,0.0,11.0,
102.118,1.8019999999999925,2,0.0,0.0,11.0,0.0,0.0,11.0,
103.932,1.8140000000000072,2,0.0,0.0,11.0,0.0,0.0,11.0,
105.745,1.8130000000000024,2,0.0,0.0,11.0,0.0,0.0,11.0,
107.55199999999999,1.806999999999988,2,0.0,0.0,11.0,0.0,0.0,11.0,
109.36,1.808000000000007,2,0.0,0.0,11.0,0.0,0.0,11.0,
111.166,1.8059999999999974,2,0.0,0.0,11.0,0.0,0.0,11.0,
112.976,1.8100000000000023,2,0.0,0.0,11.0,0.0,0.0,11.0,
114.78099999999999,1.8049999999999926,2,0.0,0.0,11.0,0.0,0.0,11.0,
116.58699999999999,1.8059999999999974,2,0.0,0.0,11.0,0.0,0.0,11.0,
118.393,1.8060000000000116,2,0.0,0.0,11.0,0.0,0.0,11.0,
120.214,1.820999999999998,2,0.0,0.0,11.0,0.0,0.0,11.0,
122.022,1.808000000000007,2,0.0,0.0,11.0,0.0,0.0,11.0,
123.857,1.8349999999999937,2,0.0,0.0,11.5,0.0,0.0,11.5,
125.674,1.8170000000000073,2,0.0,0.0,11.5,0.0,0.0,11.5,
127.487,1.8129999999999882,2,0.0,0.0,11.0,0.0,0.0,11.0,
129.295,1.8079999999999927,2,0.0,0.0,11.0,0.0,0.0,11.0,
131.1,1.8050000000000068,2,0.0,0.0,11.0,0.0,0.0,11.0,
132.905,1.8050000000000068,2,0.0,0.0,11.0,0.0,0.0,11.0,
134.70399999999998,1.7989999999999782,2,0.0,0.0,11.0,0.0,0.0,11.0,
136.504,1.8000000000000114,2,0.0,0.0,11.0,0.0,0.0,11.0,
138.304,1.8000000000000114,2,0.0,0.0,11.0,0.0,0.0,11.0,
140.104,1.8000000000000114,2,0.0,0.0,11.0,0.0,0.0,11.0,
141.901,1.796999999999997,2,0.0,0.0,11.0,0.0,0.0,11.0,
143.753,1.8519999999999754,2,0.0,0.0,11.0,0.0,0.0,11.0,
145.567,1.8140000000000214,2,0.0,0.0,11.0,0.0,0.0,11.0,
147.374,1.806999999999988,2,0.0,0.0,11.0,0.0,0.0,11.0,
149.179,1.8050000000000068,2,0.0,0.0,11.0,0.0,0.0,11.0,
150.985,1.8060000000000116,2,0.0,0.0,11.0,0.0,0.0,11.0,
152.80599999999998,1.8209999999999695,2,0.0,0.0,11.0,0.0,0.0,11.0,
154.621,1.8150000000000261,2,0.0,0.0,11.0,0.0,0.0,11.0,
156.432,1.8109999999999786,4,0.0,0.0,10.75,0.0,0.0,10.75,
158.257,1.825000000000017,4,0.0,0.0,10.75,0.0,0.0,10.75,
160.06400000000002,1.8070000000000164,4,0.0,0.0,10.75,0.0,0.0,10.75,
161.869,1.8049999999999784,4,0.0,0.0,11.0,0.0,0.0,11.0,
163.67200000000003,1.8030000000000257,4,0.0,0.0,11.0,0.0,0.0,11.0,
165.472,1.799999999999983,4,0.0,0.0,11.0,0.0,0.0,11.0,
167.274,1.8019999999999925,4,0.0,0.0,11.25,0.0,0.0,11.25,
169.072,1.7980000000000018,4,0.0,0.0,11.0,0.0,0.0,11.0,
170.876,1.804000000000002,4,0.0,0.0,11.0,0.0,0.0,11.0,
172.68200000000002,1.8060000000000116,4,0.0,0.0,10.75,0.0,0.0,10.75,
174.496,1.813999999999993,4,0.0,0.0,11.0,0.0,0.0,11.0,
176.304,1.8079999999999927,4,0.0,0.0,10.75,0.0,0.0,10.75,
178.10999999999999,1.8059999999999832,4,0.0,0.0,10.75,0.0,0.0,10.75,
179.93200000000002,1.8220000000000312,4,0.0,0.0,11.0,0.0,0.0,11.0,
181.743,1.8109999999999786,4,0.0,0.0,11.0,0.0,0.0,11.0,
183.552,1.8089999999999975,4,0.0,0.0,11.0,0.0,0.0,11.0,
185.357,1.8050000000000068,4,0.0,0.0,11.0,0.0,0.0,11.0,
187.161,1.804000000000002,4,0.0,0.0,11.0,0.0,0.0,11.0,
188.966,1.8050000000000068,4,0.0,0.0,11.0,0.0,0.0,11.0,
190.769,1.8029999999999973,4,0.0,0.0,11.0,0.0,0.0,11.0,
192.577,1.8079999999999927,4,0.0,0.0,11.0,0.0,0.0,11.0,
194.424,1.8470000000000084,4,0.0,0.0,10.75,0.0,0.0,10.75,
196.262,1.8379999999999939,4,0.0,0.0,10.75,0.0,0.0,10.75,
198.073,1.811000000000007,4,0.0,0.0,10.75,0.0,0.0,10.75,
199.879,1.8059999999999832,4,0.0,0.0,11.0,0.0,0.0,11.0,
201.686,1.8070000000000164,4,0.0,0.0,10.75,0.0,0.0,10.75,
203.509,1.822999999999979,4,0.0,0.0,11.0,0.0,0.0,11.0,
205.316,1.8070000000000164,4,0.0,0.0,11.0,0.0,0.0,11.0,
207.12,1.804000000000002,4,0.0,0.0,11.25,0.0,0.0,11.25,
